period,end_station_id,no_trips
202001,3648,980
201910,3790,980
201908,3410,980
201911,3289,979
201909,3390,979
201909,3789,978
202004,3318,978
201910,3411,977
202004,3372,976
201912,224,976
201911,3115,976
202003,406,976
202005,3053,975
202001,3242,975
202002,3286,974
201907,3344,974
201909,3410,974
202005,3721,974
202001,3290,974
201910,3304,973
201911,3453,973
201910,3536,973
201907,3413,973
201908,3057,973
202003,516,972
202004,469,972
201908,3510,972
202004,503,971
201907,3157,971
201906,3597,971
202002,3172,971
202005,3243,971
201910,3552,971
201912,3305,970
201911,3100,970
202005,3132,970
202004,3354,969
201911,242,969
202005,3293,968
202005,3593,968
201907,3310,968
202004,3809,967
202001,392,967
202002,3668,967
202004,496,967
202004,455,966
201908,3403,966
201908,3130,966
201908,3629,966
202003,376,966
202001,3804,966
202004,3151,965
201912,351,964
201906,3052,964
202004,336,963
202003,79,963
202002,3246,963
202002,3420,963
201907,419,963
201908,3412,962
201907,144,962
202005,484,962
201908,3049,962
201908,3388,962
201906,3755,961
201912,3810,961
201911,3398,961
201908,3789,961
201911,243,960
202003,3172,960
201911,3417,960
202004,328,959
202005,500,959
202001,3169,959
201907,3675,959
202002,3177,958
202001,3414,958
202004,383,958
201906,3726,957
201909,3152,957
201910,3403,957
201907,3580,957
201906,3057,957
201907,3067,956
201909,3781,956
201912,3734,956
201907,3763,955
201910,275,955
202004,3351,955
201909,3083,954
201909,3049,954
202002,406,954
201910,419,953
201909,3493,953
201910,353,952
201906,3569,952
202003,282,951
201909,3611,951
202005,321,951
202002,3346,951
201907,3723,951
201906,3403,950
202004,224,950
202001,3109,950
201908,3552,950
202004,369,950
202001,3293,949
201909,3088,949
202002,3146,949
201910,3430,949
202005,3348,949
201907,3611,949
202003,3486,949
201906,3067,948
201909,3387,948
202002,342,948
202003,3113,948
202002,259,947
201908,144,947
201909,3755,947
201912,264,947
201909,3363,946
201908,3359,946
201908,3761,946
201908,3363,946
201909,3544,945
202005,3076,945
201907,3386,944
202003,408,944
201907,3375,943
201911,258,943
202004,3534,942
202005,3508,942
202005,3469,942
201909,3763,942
201906,278,942
201908,3662,941
201909,3542,941
201912,415,941
202002,3497,941
201908,3493,940
202005,467,940
201909,3714,940
202005,417,939
202005,3296,939
201907,3407,939
202004,2000,939
201909,3578,939
201909,3491,939
202004,3437,938
201906,3579,938
201909,3071,938
201911,3165,938
201911,3418,938
201910,3693,937
201907,3714,937
202003,341,936
201910,3125,936
201910,3094,936
202004,3529,936
201911,3538,936
201908,3067,935
201907,3579,934
202002,157,934
201907,460,933
201907,3552,933
201910,120,933
202003,3110,933
201906,3341,932
202001,282,932
201908,3343,932
201906,3396,932
202004,3718,932
201906,3602,932
201907,3363,931
202004,3467,931
201908,3358,931
201911,2022,930
201912,3295,930
202005,3325,930
201906,3509,930
202001,3078,929
201907,420,929
202002,321,929
202005,3535,928
202005,3775,928
201906,3049,928
201912,291,927
202002,310,926
201910,3300,926
201906,3241,926
201909,3311,925
201906,3728,925
202005,3414,925
201911,3136,924
202003,3804,923
202001,437,923
201907,3415,923
202003,3690,923
201911,3345,923
202004,2002,922
201908,3415,922
202002,3671,922
202005,3408,921
201912,3374,921
202004,526,921
202004,250,920
202004,394,920
201908,3311,920
201907,3049,920
202002,3534,919
202005,3628,919
201906,3611,919
202004,3671,919
201910,3310,918
202003,3457,918
202005,308,918
202002,3082,918
202003,3307,918
202002,3285,918
202004,280,917
201912,408,917
201909,421,917
202005,3341,917
201912,360,916
201909,3067,916
201907,3493,916
202001,3534,915
201908,3714,915
202004,3336,915
202001,3145,915
202003,298,914
202005,3319,914
202002,3814,914
201910,3412,914
201908,3303,914
202005,3547,913
201907,3339,913
202005,3648,913
202002,3109,913
202003,3154,913
201908,245,911
202002,3453,911
202005,3493,911
201908,3524,911
202002,3136,911
202003,3351,911
202001,3362,910
202003,3336,910
201909,400,909
201907,3343,909
202004,325,909
202001,3369,908
202001,3408,908
202002,3154,908
202001,3628,908
201911,3296,908
201907,3510,908
201911,3108,907
202004,3226,907
201908,3241,905
201910,3542,905
201912,3172,905
202002,3740,905
201906,3583,904
201909,3580,904
202005,3629,904
202001,3508,904
202005,3284,904
202001,3637,903
201911,3076,903
201906,3574,903
202005,356,903
202001,3453,903
201912,386,903
201911,3106,903
201909,3569,902
201908,3544,902
202002,386,902
202003,3146,902
202001,3336,902
201909,245,901
201907,3130,901
202004,3286,901
201912,3690,900
202005,3042,900
201908,3618,900
201911,3349,899
202005,517,899
202001,3096,899
201910,3549,898
201910,278,898
201906,3388,898
202001,3106,897
202002,3383,897
202001,3101,897
202002,3739,897
202001,3349,897
201912,83,896
201909,3535,896
201911,3117,896
201910,3102,895
201906,245,895
201906,3130,895
201909,3042,895
202004,331,895
202002,390,895
202004,3712,895
201909,3510,894
201911,3081,894
201911,3080,894
201908,3569,894
202005,339,894
202002,3804,893
201912,516,893
201910,3384,893
201908,3536,893
201912,389,893
201910,289,892
202004,3734,892
201911,437,892
201911,244,891
202005,3457,891
202003,3145,891
202005,3755,891
201908,3249,890
202001,3898,890
201909,3793,889
202005,3676,889
201912,3139,889
202001,260,889
201907,3241,889
201907,3592,889
202001,249,888
201909,3157,888
201907,3311,887
201906,3675,887
201910,3347,886
201907,3569,886
202005,3246,885
201910,3325,885
201911,3537,884
202001,3116,884
202003,3290,884
202004,3345,883
201907,3662,883
202005,399,883
201909,3602,883
201908,421,883
202004,3169,882
201907,3057,882
201907,3338,881
202003,3354,881
202003,3416,881
202004,174,881
201907,3359,880
201912,3497,880
202005,3131,880
202001,3553,880
201911,3375,880
202004,3112,879
201907,278,878
202004,529,878
201910,3303,878
201906,3552,878
201910,3386,878
201909,3397,878
202003,3637,878
201907,3544,877
202002,399,877
202004,3686,877
201912,274,877
202001,298,876
201911,3408,876
202003,310,876
201908,3338,876
202001,3131,876
201907,3403,875
201907,3249,875
201912,3151,874
202002,3898,874
202001,3287,874
201908,3042,873
202004,3497,873
202002,3637,873
201909,3618,873
202003,157,873
202003,3648,872
201910,3410,872
202005,216,872
201911,3558,872
201909,3541,872
201911,3126,871
201911,3307,871
202005,3416,871
201907,3479,871
201907,3410,870
201911,3077,870
201909,3407,870
202005,3998,870
201910,3584,870
201907,289,870
201912,3814,870
202001,3118,870
202004,3331,870
201907,3491,869
201908,3105,868
201909,3592,868
202004,473,868
201911,3319,868
201908,3396,868
201906,3343,867
201906,3083,867
202004,3283,867
202005,3074,866
202005,3592,866
202003,3115,865
201908,3407,865
201906,289,865
202002,298,865
202002,3096,865
201908,3083,864
201908,3579,864
201906,3390,863
202003,3529,863
201906,3494,863
201911,261,863
202003,3408,863
201908,3071,863
201912,3107,863
201909,3479,862
201910,3581,862
201910,3509,862
202003,3328,862
202002,3226,861
202004,486,861
201910,3494,861
202003,83,861
201909,3332,860
201912,3145,860
202003,534,860
201906,3714,859
202001,3323,859
201908,420,859
201909,3623,859
202005,3707,859
201907,3536,858
201908,3578,858
201906,3339,858
201908,3532,858
202003,3378,857
201906,3303,857
201912,3335,857
201910,3343,857
202001,3294,857
201907,3303,857
201906,419,856
201909,3055,856
202001,313,856
201912,3110,855
201908,397,855
202005,3689,853
202001,3308,853
202004,379,853
201912,3166,852
201911,82,852
202003,3400,852
202002,3362,852
201907,245,851
201908,3745,851
201908,3397,851
202003,356,851
201907,3358,851
202004,229,851
201909,216,851
202005,3552,851
201907,3083,850
202002,313,850
202005,3041,850
202004,3733,849
201909,3415,848
202004,492,848
201907,3616,847
201908,3491,847
201908,3424,847
201906,3055,847
202005,82,847
202005,3052,846
201911,3373,846
202001,399,846
201911,3572,846
201910,3052,845
202002,3078,845
202001,144,845
202002,3116,844
202003,3292,844
202002,276,844
201909,3404,844
202005,3242,843
201906,3042,843
201911,3529,843
201907,3574,842
201908,3306,842
201910,3723,842
201909,3347,842
201909,3662,841
201911,3102,841
201910,3510,841
201906,3578,840
201909,3041,840
201906,3397,840
201912,481,839
201909,3241,839
201912,3113,839
202003,3599,839
202001,3364,838
201911,3355,838
201911,418,838
202003,3119,838
201910,3676,838
201912,3173,837
201912,3286,837
201909,3424,837
202005,3609,837
201912,3378,837
201908,3404,837
201908,3387,837
202002,3101,837
201911,3425,836
202004,3726,836
202005,3294,836
201909,3531,836
201910,3397,836
201911,3308,836
201909,3616,835
202005,3359,835
202002,3139,835
201909,3761,835
202004,3260,835
202005,3602,835
201907,421,835
201906,3782,835
201908,3386,835
201912,3135,834
201909,3766,834
202005,3690,834
201910,3454,834
201907,3396,834
202004,3737,833
201911,3124,833
201906,3088,833
202002,282,832
202003,3293,831
201908,3619,831
202004,3323,831
201908,3041,831
201912,3086,830
201907,3728,830
202003,3331,830
202004,3312,830
201908,3535,830
201906,3536,830
201908,3055,830
202005,3616,830
202001,3351,830
201912,259,829
202005,3346,829
202004,3307,829
202003,3898,829
202005,416,828
202002,3382,828
201906,3510,828
201912,3288,828
201910,3390,828
201910,3320,828
201907,3056,827
201906,3231,827
201911,3630,827
201909,3047,826
201911,3856,826
201912,270,826
202003,3246,826
202005,3356,826
202003,3369,826
202005,278,825
201909,3057,824
201912,3356,824
202001,398,823
201911,3312,823
201910,3413,822
201907,3387,822
202002,3145,822
202002,249,822
201909,3527,821
202002,354,821
202001,3383,821
202005,3125,821
201909,3338,820
201910,420,820
201909,3249,820
201912,321,820
202003,3178,820
201910,3728,819
201908,3541,819
202005,3509,819
202002,3376,819
202003,3437,819
202005,3379,818
201910,3616,818
201907,3578,818
201906,3249,818
201907,3388,818
202002,3328,817
201910,3613,817
202005,3106,817
202004,3916,817
202005,3583,817
201906,3297,816
201907,3050,816
202004,367,815
202002,3087,815
202002,3118,815
202003,3356,815
201911,3292,814
201906,396,814
202003,3518,813
201912,392,813
202004,319,813
202004,264,812
201910,3396,812
202003,3376,812
201908,3613,812
202001,3368,811
202005,3555,811
202005,3297,811
201909,3540,811
202003,3312,810
202003,3346,810
202002,3553,810
201912,3328,810
201907,3306,810
202003,3116,810
201906,3344,810
202004,525,810
202003,427,810
201910,3452,809
202005,239,809
202004,3171,809
202002,3628,809
201912,3146,808
202005,3368,808
201906,421,808
201910,3354,808
202002,3106,808
201906,3478,808
202002,3293,807
202004,533,807
202005,3119,807
202005,310,806
202001,3328,806
201908,3531,806
202005,3617,806
201906,3541,805
202001,3085,804
202001,427,804
201908,3088,804
201912,260,803
201907,3618,803
202005,3604,803
201910,3311,803
201908,3781,802
201907,3535,802
202004,3232,802
201908,3728,802
201912,3658,802
202001,3150,801
202004,3664,801
201908,3390,801
202001,244,800
202005,3067,800
201908,373,800
201912,356,800
202002,3290,800
201911,3329,799
202002,3368,798
202001,3419,798
201909,3306,798
202003,3101,797
201908,3691,797
201909,3771,797
202002,3100,797
201912,310,797
201910,3339,797
201906,3629,796
201911,3379,795
202004,252,795
201908,3574,795
201907,3055,794
201912,3346,794
201910,3064,794
202003,3150,794
202003,3077,794
201912,339,793
201909,3391,793
202005,3580,793
201907,3623,792
201910,3535,792
202004,491,792
201912,3671,791
201907,3347,791
202003,321,791
202005,260,791
201907,3629,791
201911,3518,791
202002,3378,790
201909,397,789
201910,3789,789
201912,471,788
201908,3121,788
201907,3397,788
201907,3071,787
202005,3060,787
201910,397,787
201912,390,787
202001,3739,786
201908,3766,786
202002,437,786
201910,400,786
201909,3050,786
202003,3294,785
201911,416,785
202003,144,784
202001,3417,784
202003,3242,784
201906,373,784
202004,3082,783
201911,3366,783
202005,3454,783
201911,3496,782
202002,3294,782
202001,3320,782
201912,3367,781
202004,164,781
202005,3343,781
201906,400,780
201908,3516,780
201910,3493,780
202002,3349,780
202002,3242,780
202004,393,779
201907,3053,779
201906,3313,779
202003,3668,779
201910,3363,779
201906,3404,778
201909,3613,778
202004,257,778
202002,3131,778
202005,3478,777
201910,3332,777
202004,355,777
202002,3417,776
201910,3580,776
201911,3365,776
201910,3388,776
202005,3422,776
201906,3062,776
201909,3597,776
201909,3574,775
202001,3307,774
201911,344,774
201906,3056,773
201907,3088,773
201912,276,773
202004,3533,773
201908,3347,772
201906,3041,772
201912,217,772
202001,258,772
202003,3368,771
201912,3160,771
201910,3241,771
202001,3593,771
201909,3105,771
202005,3494,770
202002,244,770
201907,3041,770
202003,3740,770
202003,354,770
201906,3387,770
201911,3361,770
202002,3169,770
201910,3415,769
202002,3369,769
201911,3576,769
202003,3628,769
202003,339,769
201910,421,769
202005,245,769
201911,241,769
202002,3336,769
201907,3781,769
202003,3139,768
202001,3108,768
201906,3332,768
202005,373,768
202001,3087,767
202001,82,767
201909,3095,767
201906,3058,767
201908,3152,767
202005,3056,767
201907,3597,767
201909,3504,766
201910,3544,766
201907,3761,766
201910,3623,766
201911,3419,765
201912,406,765
201911,3502,765
202004,3170,764
201907,373,764
202003,3357,764
201908,3047,764
201911,364,764
202002,3351,763
201911,3389,763
201906,3105,763
202005,364,762
202004,3161,762
202002,260,762
201909,3058,762
201908,3056,762
201912,3293,762
201908,3771,761
202005,354,761
201906,3071,761
202004,531,761
202003,3081,761
201910,3055,761
202005,3387,761
202005,3391,761
202001,354,760
201912,3648,760
201910,3407,760
202005,3055,760
202004,3136,760
201909,3121,759
202005,3572,759
201912,3420,759
202003,3136,759
201912,3315,758
201909,3309,758
201908,343,758
201909,3532,758
202005,3524,758
202004,282,758
202005,3731,758
201906,3504,758
202004,546,758
202001,3418,758
202002,3414,758
201906,3535,757
202004,3905,757
202005,120,757
201910,3083,757
201910,3088,757
201908,3344,757
201908,3355,757
201907,3449,757
201908,3623,757
202005,3537,757
202003,3362,757
202005,3603,756
202001,3289,756
201910,3755,755
202005,3540,755
201907,3766,755
201907,3042,754
202003,3658,754
202003,3289,754
201908,3539,754
201907,3619,754
201912,3096,754
201909,3514,754
201909,3495,754
202003,2022,754
202004,291,753
202002,3320,753
201912,3628,753
201906,3532,753
201906,3592,752
202001,3398,751
202005,3668,751
202005,143,751
202001,3537,751
202003,3382,751
201912,3382,750
201909,373,750
201912,3242,750
201908,3095,750
201910,3611,750
201906,3662,749
202003,270,749
201912,341,749
201907,3424,749
202002,3287,749
202005,3579,749
202001,3518,749
202003,399,748
202003,3739,748
201910,3358,748
202005,3601,748
202002,339,748
202005,3510,748
202003,3630,747
202002,3558,747
201908,3495,746
201912,3285,746
202001,3100,746
202004,3443,746
202001,3365,746
201909,3727,746
201906,397,746
202003,3124,746
201908,3434,746
202005,3338,746
202003,3118,746
201912,3362,746
202001,3077,745
202003,3315,745
201911,3689,745
201907,3355,745
202003,3814,745
201907,3391,744
201907,3390,744
202001,3243,744
201911,262,744
202003,3738,744
202003,3418,744
202004,3177,743
202003,3414,743
202004,3292,743
201908,3610,743
201911,3304,742
202002,3408,742
201912,332,742
202001,3178,741
201911,419,741
202003,241,741
202002,3400,740
201906,3781,740
201909,343,740
201910,3745,740
201906,3047,740
202004,3287,740
201906,3050,739
202005,3814,739
201909,3619,739
201910,3057,739
201907,397,739
201908,3062,739
201907,3583,738
201911,3552,738
201906,3618,738
201910,3662,738
202005,3495,738
202005,3335,737
201907,3231,737
201909,3498,737
201912,3534,737
202005,3311,737
202003,3126,736
202005,362,736
201911,3411,736
201910,3391,736
201908,3070,735
202001,3329,735
201909,3313,735
202004,212,735
201907,3504,735
202002,258,735
202004,3134,735
201909,3070,735
201912,3082,734
201912,3376,734
202003,3453,734
202005,3100,734
201910,3254,733
201911,3412,733
202003,3106,733
202002,3308,733
202005,3745,733
202002,3673,732
201909,3062,732
202003,3131,732
202002,3231,731
201909,3520,731
202004,3285,731
202003,276,731
202005,3513,730
201912,3154,730
202001,3115,729
202001,3284,729
201906,3495,729
201910,3387,729
201909,3629,729
202002,3115,729
201907,3613,728
202004,298,728
201907,3617,728
202002,3508,728
201909,3060,727
202002,3418,727
202004,440,727
202004,359,727
201910,3592,727
201910,3424,727
202004,309,727
201909,3745,727
201908,3287,726
201906,3399,726
201906,3053,726
202003,3508,726
202001,344,726
201907,3799,725
201907,343,725
201908,3727,725
201912,3414,725
201906,3616,725
202005,3078,725
202002,3108,725
201912,3136,724
201909,3399,724
202005,418,724
201912,3336,724
201910,3338,724
202005,3365,723
201912,3078,723
202004,295,723
201907,3062,723
202002,3529,723
201909,3046,723
202003,3284,722
201907,3330,722
201907,3520,722
201908,3540,721
202005,3363,721
201912,376,721
202005,3658,721
201911,248,721
202002,3323,721
202004,391,721
201908,3058,720
201909,3056,720
202002,3150,720
202004,3400,720
202004,3472,720
202005,3310,719
202003,313,719
201907,3047,719
201908,216,719
202001,3231,719
201908,3065,718
202002,416,718
201911,3571,718
202005,3390,718
202005,3452,718
202002,3077,717
201906,3761,717
202003,3571,717
202001,3081,717
202001,3124,717
201907,3727,717
201906,3391,716
201907,3516,716
202001,3375,716
202003,3673,715
201908,3050,715
201907,3297,715
201912,144,715
202002,3738,715
202003,3576,714
202003,3496,714
202001,3361,714
202001,3370,714
202005,520,714
201906,3054,714
202005,3358,714
201908,3527,713
202003,3085,713
202001,416,713
202004,3518,713
201908,3776,712
202001,3345,712
201910,3579,712
202005,3528,712
201910,3344,712
201908,3317,712
202001,3673,711
201912,282,711
202003,244,711
202003,3558,711
201910,3049,711
201907,3532,711
202005,270,711
201908,3793,711
202004,3531,711
201910,3042,710
202003,3593,710
202005,3536,710
202001,3117,710
201906,3095,709
201908,3520,709
202005,3382,709
202004,3124,709
201910,343,709
202001,3400,709
202002,3539,709
202005,344,709
201911,3354,709
202001,2022,708
202003,258,708
202001,3357,708
202003,261,708
201912,3668,707
201908,3054,707
201912,3364,707
202004,3918,707
202002,3364,706
201908,3348,706
201906,3363,706
202003,249,705
202003,3117,705
201911,353,705
201910,3309,705
202002,3085,704
201906,3623,704
202001,3080,704
202003,3533,704
202003,3538,704
201909,3054,703
201907,3691,702
202005,3477,702
202005,3047,701
202004,415,701
201910,245,701
201906,3493,701
201908,3583,701
202004,3571,700
202005,3057,700
201907,3495,700
202004,316,700
202004,427,699
201909,3591,699
202005,3083,699
201910,3629,699
201912,3129,699
202001,261,698
201909,3317,698
201910,3491,698
201907,3054,698
201906,3491,698
201907,3070,697
201910,3071,697
202002,344,697
201908,3399,696
202001,262,696
202004,3630,696
201912,3368,696
201912,3294,696
202001,3292,696
201909,443,696
201908,396,694
201908,3332,694
201906,3766,694
202004,389,694
202001,3558,694
201911,275,694
201911,3599,693
202005,3424,693
201910,3787,693
202001,3373,693
201911,3343,692
201912,3383,692
202004,493,692
201907,372,692
201906,3531,692
202004,3736,692
201909,3500,691
202003,3417,691
201906,3449,691
201911,3615,691
201911,3303,691
201910,3569,691
202003,3152,690
202002,3243,690
201910,3501,690
201907,3095,690
201911,3673,690
201906,3588,689
201907,3058,689
201909,3649,689
201911,3390,689
202002,3572,688
202004,481,688
201911,3533,688
202002,3537,688
201909,3560,688
201906,3514,688
201908,3609,687
202003,3109,687
201910,3805,687
202005,3790,687
201908,3617,687
201907,396,687
202004,3409,686
201910,3602,686
201907,3404,686
201907,3105,686
201912,3131,686
201912,3109,686
202005,3502,686
202002,3419,686
202001,3526,686
202005,3109,685
201908,3046,685
202003,3087,685
202004,3172,684
202004,2017,684
201911,3246,684
201907,3072,684
201906,3540,684
201906,3338,683
201912,3508,683
201908,3490,683
202002,82,683
201908,3622,683
201911,420,683
201907,3399,683
202005,3600,682
201912,3804,682
201908,3500,682
202002,3518,682
201908,3605,682
201912,3351,681
202002,144,681
202004,3159,680
202001,3076,680
201908,3381,680
202004,340,680
201912,3453,680
201909,3069,680
202003,3370,679
201912,3087,679
202004,360,679
201910,3249,679
201912,3369,679
201909,372,679
201912,437,678
202001,3126,678
201911,3178,678
202001,418,677
201907,3604,677
202001,3572,677
201907,3541,677
202002,3289,676
201909,3381,676
202004,3290,676
201909,3348,676
202005,3417,675
201911,3555,674
202003,3243,674
201909,3622,674
201908,3179,674
202003,82,674
202002,3373,674
201912,3169,674
201907,3527,674
202003,3108,673
201907,3570,673
202003,418,673
202003,3319,673
201912,3417,673
201907,3060,673
201908,372,673
201910,3714,672
202003,3721,672
202005,3595,672
202003,3373,672
201907,3152,672
201910,3067,672
202001,3319,671
201908,3297,671
201906,3152,671
202004,434,670
202005,436,670
202001,3298,670
202002,3117,670
201906,3424,669
202004,3093,669
202002,3284,669
201911,3298,669
202002,353,669
202002,3361,668
201909,3501,668
202004,3740,668
202001,3496,668
202004,3328,668
202001,3630,668
201911,3562,667
201908,3060,667
202002,418,667
201906,3609,667
201912,3246,667
201908,3504,666
201906,3317,666
202004,3146,666
202005,3411,666
201909,3805,666
201908,3391,665
201906,3776,665
202004,3178,665
202004,3376,665
202005,343,665
202003,3364,664
202005,3614,663
201912,157,663
202003,3076,663
202005,3680,663
202001,3576,662
202001,364,662
202003,3375,662
202002,427,662
201911,3163,662
202005,3049,662
202001,248,661
201909,3344,661
201909,3610,660
201909,3779,660
202001,3412,660
202004,268,659
202001,241,659
201908,3597,659
202004,3135,659
202004,168,659
201911,3413,659
201909,3449,659
202001,3810,659
202001,353,659
201907,365,658
202002,3593,658
201907,3776,658
201910,3399,658
201908,3053,658
201912,3898,658
201906,3613,657
202005,3569,657
201907,3591,657
202001,3615,657
202001,3529,657
201907,3121,656
201911,3094,656
202002,242,656
201912,298,656
201907,3531,656
201906,3524,655
202001,3354,655
201908,3511,655
201909,3691,655
201906,3498,655
201906,3223,655
202005,3221,655
202004,3514,655
202005,244,654
202005,3623,654
202001,242,653
202001,3388,653
202005,3315,653
201907,3771,653
202003,3335,653
201909,3506,652
201912,243,652
201912,3637,652
201907,443,651
201907,3381,651
202004,3107,651
202002,3304,651
202001,3790,651
201909,3299,650
202001,3856,650
202002,3076,649
201910,3578,649
201907,3313,649
201908,436,649
202004,3798,649
201907,436,649
202001,3379,649
202001,3304,648
201912,3287,648
201907,3348,648
202002,3329,648
202001,3296,648
201911,3549,647
201911,3452,646
201906,3060,646
202005,289,646
202002,2022,646
201908,3499,646
202004,2022,645
201907,3490,645
201906,3490,645
202002,3375,645
201911,3331,645
201907,3317,645
201911,3422,645
201909,3325,644
202001,3422,644
202002,3370,644
202002,398,643
201911,120,643
202001,3571,643
202001,3321,643
202004,3992,643
201907,3610,643
201911,3403,643
201912,3106,643
201909,3066,642
201910,3041,642
201906,443,642
201911,3581,642
201908,3614,641
201910,3527,641
201906,3619,641
201911,3339,641
201907,216,641
202004,3157,641
201907,3332,641
201908,443,640
202004,3786,640
202003,3366,640
201908,3501,639
202004,3154,639
201906,3500,639
201912,3721,639
201912,3290,638
201910,3574,638
201912,3101,638
202005,3070,638
201912,3323,637
201911,3377,637
202003,3419,637
201910,3540,637
201908,3449,637
201908,3478,637
202001,3312,637
201906,3348,637
202002,3357,636
201910,3182,636
201909,3516,636
201906,216,636
202004,146,636
202004,388,635
201909,3297,635
202004,3708,635
201909,3776,635
201907,3745,634
202003,3231,634
202002,3398,634
201911,3321,634
201912,3553,633
202004,330,633
201912,399,633
201911,3547,633
202004,3369,633
201911,3074,633
202003,3100,633
202004,376,632
201910,3046,632
202002,3081,632
201906,3771,631
201908,3591,631
202001,3549,631
202004,3463,631
202005,3527,630
201912,3400,630
201906,436,630
202002,3526,629
201912,3116,629
201912,3526,629
202005,3122,629
201909,396,629
201912,82,629
201907,3179,628
201909,3762,628
201906,3046,628
202004,274,628
201908,3762,628
202002,3412,628
202003,3078,627
202002,3630,626
202004,3370,625
201911,3358,625
201908,3588,625
202005,3562,625
202005,3412,624
202005,353,624
202004,267,624
202002,3365,624
202005,3329,623
201909,3545,623
201906,3591,623
202003,3080,623
201911,3584,623
202001,3425,621
201912,3398,621
201906,3727,621
202002,3292,620
201911,3430,620
201911,3125,620
201912,3408,620
201909,3065,619
202003,260,619
202001,3599,619
201910,3306,617
202004,464,617
202004,324,617
202001,3152,617
201912,244,617
202003,3526,616
201911,3542,616
202004,3077,616
202002,419,616
202004,2009,616
202005,3693,615
202005,400,615
201910,3050,615
201909,3609,615
202002,3080,615
201907,3605,615
202002,3549,615
201906,3762,615
201907,3609,614
202003,3329,614
201910,373,614
201907,3498,614
202005,3598,614
202005,3946,614
201906,3381,614
201910,3404,614
202002,3319,613
201910,3495,613
201912,249,613
202004,516,613
202005,3619,613
202003,3308,613
201907,3514,612
202001,3358,612
201910,3619,612
202004,83,612
202004,3118,612
202005,3299,611
201908,3545,611
201911,3437,611
202003,3296,611
201910,3545,611
201910,3597,611
201910,3520,611
201911,3325,611
201910,3066,610
201907,3499,610
201907,3542,610
201908,3498,610
202003,3584,610
201906,3324,610
202005,540,610
202005,3714,610
201907,3540,610
201906,3072,609
202002,261,609
202004,408,609
201912,3357,609
202004,302,609
201907,3539,609
202005,3123,608
201910,3498,608
202005,3544,608
202001,3502,608
201911,3397,608
202003,3420,608
201911,3332,607
202001,3411,607
201906,372,607
201911,3509,607
202004,3293,606
201912,313,606
202003,3345,606
201909,3324,606
201908,3514,606
202002,241,606
202005,313,605
201907,3762,605
202001,3389,605
201907,3511,604
201912,3418,604
201910,3047,604
201910,3054,603
201909,3775,603
202002,3152,603
202004,3116,603
202003,3157,603
202005,3071,602
201907,3065,602
201909,119,602
201912,354,602
202005,3410,600
201909,3617,600
201911,3157,599
202002,3124,599
201906,3617,599
201908,3542,599
202001,3562,599
202005,397,599
202001,3533,598
202003,416,598
202001,419,597
202004,471,597
201907,3603,597
201910,3531,597
202001,3721,597
201910,216,596
201912,3345,596
201909,3606,596
201912,3243,596
201906,3065,596
202004,3674,596
202004,3233,596
201906,385,595
201908,3068,595
201912,3419,595
202003,3572,595
201909,3072,594
202002,3345,594
201906,3069,593
202004,3289,593
202001,3366,593
202004,320,593
201910,3324,593
202005,3766,593
201912,427,593
201908,3069,592
202002,3496,592
201910,3782,592
201908,3779,592
202004,351,592
201908,3775,592
201908,3649,592
202005,437,592
202001,421,591
201911,3407,591
201910,3514,591
201908,3595,591
202002,3721,591
202004,377,591
202001,296,591
202002,3307,591
202002,3538,591
202003,3102,591
202004,3418,591
201908,3072,591
202002,364,591
201911,289,591
201910,3297,590
202002,262,590
202005,3043,590
202004,392,590
201909,3068,589
201912,3593,589
201912,258,589
202005,3050,589
202005,3913,589
202004,3402,589
201910,3532,588
201912,3231,588
202004,3150,588
201910,3299,588
201906,3610,588
202004,3366,587
201908,3299,587
202003,3422,586
201908,3313,586
202003,437,586
202002,3296,586
202002,3576,585
202004,3117,585
201909,3595,585
201906,3539,585
201906,3520,585
201910,3056,584
202003,3379,584
201912,3152,584
201912,3085,584
201912,3558,584
201908,3598,583
201907,3598,583
201907,3545,583
202002,3379,582
202002,248,582
201911,3536,582
202004,323,582
202004,3357,581
202002,3599,581
201910,3500,581
201907,3309,581
202005,3113,581
201912,3292,580
201912,3289,580
201907,3046,580
202002,3571,580
201910,3762,580
202001,3452,578
202001,3689,578
201907,3068,578
201909,3756,578
202004,3538,578
201907,3515,578
201907,3614,578
201910,3649,578
202004,3738,578
201907,3500,577
201906,3756,577
201912,3100,577
201911,3469,577
201910,3516,577
202005,3309,577
202002,3502,576
201912,3496,576
201906,3745,576
201908,3515,575
201908,3604,575
202003,248,575
202005,3649,575
202004,308,575
201909,3570,574
202002,3533,574
201909,3588,574
202003,3502,574
202002,3469,574
201911,3388,574
201908,3756,573
201906,3405,573
201906,3604,573
201911,3494,573
201909,3583,573
202004,3126,573
202003,3537,573
202001,3303,573
202005,3789,572
201912,261,572
201912,3375,572
201906,3760,571
201908,3322,571
201910,3504,571
202004,406,571
201910,3771,570
202002,3856,570
201907,3506,570
201912,3320,569
201908,3570,569
201909,3123,569
202005,3231,569
201906,3070,569
201912,3308,568
202004,2010,568
201910,3591,568
201911,3410,568
202005,3520,568
202003,3425,568
201907,3043,568
201906,3121,568
202004,3739,568
201912,3361,568
201911,3616,567
202003,3914,567
202004,3152,567
201907,3595,566
201911,3676,566
202005,3364,566
201909,3053,566
202002,420,566
202005,3094,566
