station_id,station_name,station_lat,station_lon,z_score_lat,z_score_lon
3563,28 St & 36 Ave,40.7572,-73.9327,0.07413652698269699580,-0.06287891124147483579
3250,NYCBS Depot - PIT,40.7169,-73.9838,0.05992273669653232095,-0.07283023518070580361
3249,Verona Pl & Fulton St,40.6804,-73.9477,0.04704920455149483628,-0.06580004351326474806
474,5 Ave & E 29 St,40.7460,-73.9868,0.07018629246148001421,-0.07341446163506378607
3495,E 114 St & 1 Ave,40.7946,-73.9363,0.08732748868747513078,-0.06357998298670441473
264,Maiden Ln & Pearl St,40.7071,-74.0073,0.05646628149046746205,-0.07740667573984333285
3832,Central Ave & Weirfield St,40.6906,-73.9118,0.05064673956188887309,-0.05880880027611422468
270,Adelphi St & Myrtle Ave,40.6931,-73.9718,0.05152848833894623505,-0.07049332936327387379
3845,Irving Ave & Harman St,40.7011,-73.9179,0.05435008442552979334,-0.05999672739997545567
435,W 21 St & 6 Ave,40.7430,-73.9950,0.06912819392901117985,-0.07501134727697560478
384,Fulton St & Waverly Ave,40.6832,-73.9660,0.04803676318179908168,-0.06936382488484844104
3322,12 St & 4 Ave,40.6686,-73.9904,0.04288735032378408781,-0.07411553338029336502
351,Front St & Maiden Ln,40.7053,-74.0061,0.05583142237098616144,-0.07717298515810013987
3968,Prospect Ave & E 151 St,40.8142,-73.9039,0.09424039909960484858,-0.05727033727963820421
116,W 17 St & 8 Ave,40.7430,-74.0015,0.06912819392901117985,-0.07627717126141790010
3923,Lincoln Ave & E 134 St,40.8085,-73.9288,0.09223001188791406330,-0.06211941685080945859
3371,4 Ave & 2 St,40.6746,-73.9850,0.04500354738872175652,-0.07306392576244899660
3592,Crescent St & Broadway,40.7634,-73.9286,0.07632326394979925347,-0.06208046842051892643
3737,Stanton St & Norfolk St,40.7207,-73.9863,0.06126299483765951113,-0.07331709055933745566
3384,Smith St & 3 St,40.6787,-73.9960,0.04644961538309583014,-0.07520608942842826560
3659,W 17 St & 9 Ave,40.7429,-74.0041,0.06909292397792888537,-0.07678350085519481823
3675,3 Ave & E 95 St,40.7846,-73.9497,0.08380049357924568293,-0.06618952781617006970
3398,Smith St & 9 St,40.6747,-73.9979,0.04503881733980405100,-0.07557609951618832116
3236,W 42 St & Dyer Ave,40.7590,-73.9950,0.07477138610217829642,-0.07501134727697560478
3583,Eastern Pkwy & Washington Ave,40.6716,-73.9631,0.04394544885625292216,-0.06879907264563572467
431,Hanover Pl & Livingston St,40.6886,-73.9826,0.04994134054024298352,-0.07259654459896261063
3505,Lexington Ave & E 127 St,40.8057,-73.9363,0.09124245325760981790,-0.06357998298670441473
3351,E 102 St & 1 Ave,40.7870,-73.9416,0.08464697240522075041,-0.06461211638940351707
491,E 24 St & Park Ave S,40.7410,-73.9860,0.06842279490736529028,-0.07325866791390165741
462,W 22 St & 10 Ave,40.7469,-74.0045,0.07050372202122066451,-0.07686139771577588256
3339,Berkeley Pl & 6 Ave,40.6765,-73.9785,0.04567367645928535161,-0.07179810177800670128
3893,Rockaway Ave & Bainbridge St,40.6832,-73.9117,0.04803676318179908168,-0.05878932606096895860
436,Hancock St & Bedford Ave,40.6822,-73.9540,0.04768406367097613689,-0.06702691906741651122
3245,NYCBS DEPOT - DELANCEY,40.7164,-74.0163,0.05974638694112084856,-0.07915935510291728022
3167,Amsterdam Ave & W 73 St,40.7797,-73.9809,0.08207226597621325348,-0.07226548294149308724
3625,28 St & 40 Ave,40.7526,-73.9364,0.07251410923291144979,-0.06359945720184968082
3616,Steinway St & 28 Ave,40.7656,-73.9137,0.07709920287360973200,-0.05917881036387428023
3780,Wyckoff Av & Stanhope St,40.7040,-73.9178,0.05537291300691633322,-0.05997725318483018959
3160,Central Park West & W 76 St,40.7790,-73.9737,0.08182537631863719213,-0.07086333945103392935
3819,Green St & McGuinness Blvd,40.7340,-73.9520,0.06595389833160467678,-0.06663743476451118958
3220,5 Corners Library,40.7350,-74.0595,0.06630659784242762157,-0.08757221604567222758
263,Elizabeth St & Hester St,40.7176,-73.9964,0.06016962635410838230,-0.07528398628900932993
3664,North Moore St & Greenwich St,40.7202,-74.0103,0.06108664508224803874,-0.07799090219420131531
3290,E 89 St & York Ave,40.7790,-73.9470,0.08182537631863719213,-0.06566372400724788549
4032,E 155 St & Courtlandt Ave,40.8206,-73.9176,0.09649767596887169521,-0.05993830475453965743
3987,E 149 St & Jackson Ave,40.8131,-73.9092,0.09385242963769960931,-0.05830247068233730655
3069,Lorimer St & Broadway,40.7041,-73.9482,0.05540818295799862769,-0.06589741458899107847
470,W 20 St & 8 Ave,40.7435,-74.0000,0.06930454368442265224,-0.07598505803423890887
3607,31 Ave & 14 St,40.7682,-73.9323,0.07801622160174938845,-0.06280101438089377146
3905,4 Ave & E 12 St,40.7326,-73.9901,0.06546011901645255408,-0.07405711073485756677
3134,3 Ave & E 62 St,40.7631,-73.9653,0.07621745409655237004,-0.06922750537883157847
478,11 Ave & W 41 St,40.7610,-73.9988,0.07547678512382418599,-0.07575136745249571589
505,6 Ave & W 33 St,40.7490,-73.9890,0.07124439099394884856,-0.07384289436825963987
3122,48 Ave & 5 St,40.7444,-73.9560,0.06962197324416330255,-0.06741640337032183286
3130,21 St & Queens Plaza North,40.7533,-73.9434,0.07276099889048751114,-0.06496265226201830655
280,E 10 St & 5 Ave,40.7340,-73.9951,0.06595389833160467678,-0.07503082149212087086
3686,Gansevoort St & Hudson St,40.7394,-74.0051,0.06785847569004857862,-0.07697824300664747905
3996,Lexington Ave & E 128 St,40.8064,-73.9361,0.09148934291518587925,-0.06354103455641388257
3243,E 58 St & 1 Ave (NE Corner),40.7589,-73.9623,0.07473611615109600194,-0.06864327892447359602
461,E 20 St & 2 Ave,40.7370,-73.9830,0.06701199686407351114,-0.07267444145954367496
3653,31 St & 35 Ave,40.7582,-73.9283,0.07448922649351994059,-0.06202204577508312819
328,Watts St & Greenwich St,40.7241,-74.0097,0.06246217317445752340,-0.07787405690332971881
3871,Bushwick Ave & Furman Ave,40.6828,-73.9062,0.04789568337746990376,-0.05771824422797932410
525,W 34 St & 11 Ave,40.7559,-74.0021,0.07367801761862716758,-0.07639401655228949659
3970,Melrose Ave & E 154 St,40.8196,-73.9161,0.09614497645804875042,-0.05964619152736066620
3048,Putnam Ave & Nostrand Ave,40.6840,-73.9498,0.04831892279045743751,-0.06620900203131533578
3549,Grand Ave & Bergen St,40.6780,-73.9624,0.04620272572551976879,-0.06866275313961886210
3908,Battery Pl & Greenwich St,40.7046,-74.0151,0.05558453271341010009,-0.07892566452117408723
3853,Harrison Pl & Porter Ave,40.7070,-73.9290,0.05643101153938516757,-0.06215836528109999076
447,8 Ave & W 52 St,40.7640,-73.9860,0.07653488365629302035,-0.07325866791390165741
3458,W 55 St & 6 Ave,40.7631,-73.9784,0.07621745409655237004,-0.07177862756286143519
298,3 Ave & Schermerhorn St,40.6868,-73.9797,0.04930648142076168290,-0.07203179235974989426
3816,Metropolitan Ave & Vandervoort Ave,40.7143,-73.9332,0.05900571796839266451,-0.06297628231720116620
3081,Graham Ave & Grand St,40.7119,-73.9440,0.05815923914241759702,-0.06507949755288990304
3835,Knickerbocker Ave & Hancock St,40.6939,-73.9097,0.05181064794760459088,-0.05839984175806363696
3340,Wolcott St & Dwight St,40.6753,-74.0101,0.04525043704629781787,-0.07795195376391078314
3541,Amsterdam Ave & W 125 St,40.8134,-73.9565,0.09395823949094649275,-0.06751377444604816327
3137,5 Ave & E 73 St,40.7730,-73.9680,0.07970917925369952342,-0.06975330918775376268
3969,St Ann's Ave & Westchester Ave,40.8159,-73.9119,0.09483998826800385471,-0.05882827449125949076
3128,21 St & 43 Ave,40.7505,-73.9459,0.07177344026018326574,-0.06544950764064995859
3129,Queens Plaza North & Crescent St,40.7520,-73.9410,0.07230248952641768292,-0.06449527109853192058
4021,E 138 St & Grand Concourse,40.8132,-73.9306,0.09388769958878190379,-0.06246995272342424807
3109,Banker St & Meserole Ave,40.7261,-73.9562,0.06316757219610341298,-0.06745535180061236502
3259,9 Ave & W 28 St,40.7494,-73.9992,0.07138547079827802648,-0.07582926431307678022
456,E 53 St & Madison Ave,40.7597,-73.9740,0.07501827575975435777,-0.07092176209646972759
3959,Edgecombe Ave & W 145 St,40.8235,-73.9439,0.09752050455025823508,-0.06506002333774463695
3604,Rogers Ave & Sterling St,40.6631,-73.9539,0.04094750301425789149,-0.06700744485227124514
3342,Pioneer St & Richards St,40.6778,-74.0095,0.04613218582335517984,-0.07783510847303918665
531,Forsyth St & Broome St,40.7189,-73.9927,0.06062813571817821052,-0.07456344032863448490
3420,Douglass St & 3 Ave,40.6802,-73.9843,0.04697866464933024732,-0.07292760625643213402
3846,Central Ave & Himrod St,40.6968,-73.9230,0.05283347652899113076,-0.06098991237238402585
546,E 30 St & Park Ave S,40.7444,-73.9830,0.06962197324416330255,-0.07267444145954367496
3131,E 68 St & 3 Ave,40.7671,-73.9622,0.07762825213984414918,-0.06862380470932832993
297,E 15 St & 3 Ave,40.7342,-73.9869,0.06602443823376926574,-0.07343393585020905215
361,Allen St & Hester St,40.7161,-73.9920,0.05964057708787396512,-0.07442712082261762233
3126,44 Dr & Jackson Ave,40.7472,-73.9440,0.07060953187446754795,-0.06507949755288990304
3821,Evergreen Ave & Noll St,40.7011,-73.9332,0.05435008442552979334,-0.06297628231720116620
303,Mercer St & Spring St,40.7236,-73.9995,0.06228582341904605101,-0.07588768695851257847
3573,35 St & 34 Ave,40.7581,-73.9243,0.07445395654243764611,-0.06124307716927248491
3306,10 St & 7 Ave,40.6662,-73.9820,0.04204087149780902032,-0.07247969930809101414
3517,31 St & Hoyt Ave N,40.7712,-73.9170,0.07907432013421822280,-0.05982145946366806094
472,E 32 St & Park Ave,40.7460,-73.9830,0.07018629246148001421,-0.07267444145954367496
444,Broadway & W 24 St,40.7424,-73.9892,0.06891657422251741298,-0.07388184279855017203
3815,E 51 St & 2 Ave,40.7553,-73.9676,0.07346639791213340071,-0.06967541232717269835
3791,Hoboken Ave at Monmouth St,40.7352,-74.0470,0.06637713774459221052,-0.08513793915251396735
3136,5 Ave & E 63 St,40.7670,-73.9715,0.07759298218876185470,-0.07043490671783807555
233,Joralemon St & Adams St,40.6948,-73.9905,0.05212807750734524119,-0.07413500759543863110
537,Lexington Ave & E 24 St,40.7403,-73.9841,0.06817590524978922893,-0.07288865782614160186
3110,Meserole Ave & Manhattan Ave,40.7280,-73.9530,0.06383770126666700807,-0.06683217691596385040
3597,43 St & Broadway,40.7577,-73.9166,0.07431287673810846820,-0.05974356260308699661
3235,E 41 St & Madison Ave,40.7522,-73.9799,0.07237302942858227188,-0.07207074079004042642
373,Willoughby Ave & Walworth St,40.6933,-73.9538,0.05159902824111082401,-0.06698797063712597906
252,MacDougal St & Washington Sq,40.7323,-73.9985,0.06535430916320567065,-0.07569294480705991765
3897,Onderdonk Ave & Dekalb Ave,40.7086,-73.9150,0.05699533075670187923,-0.05943197516076273930
3304,6 Ave & 9 St,40.6681,-73.9838,0.04271100056837261542,-0.07283023518070580361
343,Clinton Ave & Flushing Ave,40.6980,-73.9710,0.05325671594197866450,-0.07033753564211174514
3144,E 81 St & Park Ave,40.7768,-73.9590,0.08104943739482671360,-0.06800062982467981531
3341,Central Park West & W 102 St,40.7953,-73.9619,0.08757437834505119213,-0.06856538206389253169
3246,Montague St & Clinton St,40.6950,-73.9923,0.05219861740950983015,-0.07448554346805342057
3880,Willoughby Ave & Onderdonk Ave,40.7100,-73.9173,0.05748911007185400193,-0.05987988210910385918
497,E 17 St & Broadway,40.7370,-73.9901,0.06701199686407351114,-0.07405711073485756677
3876,Forest Ave & Summerfield St,40.6992,-73.8990,0.05367995535496619824,-0.05631610073752016620
3629,Adam Clayton Powell Blvd & W 126 St,40.8095,-73.9478,0.09258271139873700809,-0.06581951772841001415
3864,Central Ave & Covert St,40.6893,-73.9095,0.05018823019781904487,-0.05836089332777310480
3714,Division Ave & Hooper St,40.7068,-73.9544,0.05636047163722057861,-0.06710481592799757555
416,Cumberland St & Lafayette Ave,40.6875,-73.9727,0.04955337107833774425,-0.07066859729958126853
3861,Menahan St & Wyckoff Ave,40.7011,-73.9142,0.05435008442552979334,-0.05927618143960061064
195,Liberty St & Broadway,40.7091,-74.0104,0.05717168051211335162,-0.07801037640934658139
3163,Central Park West & W 68 St,40.7734,-73.9778,0.07985025905802870133,-0.07166178227198983870
3396,Clinton St & 4 Place,40.6784,-74.0001,0.04634380552984894671,-0.07600453224938417496
3931,Morris Ave & E 142 St,40.8145,-73.9250,0.09434620895285173201,-0.06137939667528934748
3354,3 St & Prospect Park West,40.6681,-73.9740,0.04271100056837261542,-0.07092176209646972759
3063,Nostrand Ave & Myrtle Ave,40.6953,-73.9524,0.05230442726275671358,-0.06671533162509225391
369,Washington Pl & 6 Ave,40.7322,-74.0003,0.06531903921212337617,-0.07604348067967470712
441,E 52 St & 2 Ave,40.7560,-73.9674,0.07371328756970946206,-0.06963646389688216619
3067,Broadway & Whipple St,40.7017,-73.9437,0.05456170413202356021,-0.06502107490745410479
243,Fulton St & Rockwell Pl,40.6884,-73.9795,0.04987080063807839456,-0.07199284392945936209
3685,Prospect Park - 5 Year Anniversary Celebration,40.6607,-73.9646,0.04010102418828282400,-0.06909118587281471590
3783,Cliff St & Fulton St,40.7084,-74.0050,0.05692479085453729027,-0.07695876879150221297
3632,E 12 St & Avenue B,40.7280,-73.9788,0.06383770126666700807,-0.07185652442344249952
3350,W 100 St & Broadway,40.7974,-73.9710,0.08831504731777937618,-0.07033753564211174514
3224,W 13 St & Hudson St,40.7400,-74.0051,0.06807009539654234549,-0.07697824300664747905
2010,Grand St & Greene St,40.7217,-74.0024,0.06161569434848245592,-0.07645243919772529484
3536,W 116 St & Broadway,40.8082,-73.9641,0.09212420203466717987,-0.06899381479708838549
3693,N 11 St & Kent Ave,40.7225,-73.9592,0.06189785395714081175,-0.06803957825497034748
3891,Irving Ave & Palmetto St,40.6980,-73.9127,0.05325671594197866450,-0.05898406821242161942
3621,27 Ave & 9 St,40.7740,-73.9309,0.08006187876452246820,-0.06252837536886004631
3399,7 St & 3 Ave,40.6726,-73.9898,0.04429814836707586695,-0.07399868808942176853
503,E 20 St & Park Ave,40.7383,-73.9890,0.06747050622814333936,-0.07384289436825963987
3600,31 Ave & Steinway St,40.7611,-73.9170,0.07551205507490648047,-0.05982145946366806094
3512,27 Ave & 4 St,40.7747,-73.9338,0.08030876842209852955,-0.06309312760807276269
3185,City Hall,40.7177,-74.0438,0.06020489630519067678,-0.08451476426786545273
3792,Columbus Dr at Exchange Pl,40.7169,-74.0328,0.05992273669653232095,-0.08237260060188618372
4029,Courtlandt Ave & E 149 St,40.8164,-73.9195,0.09501633802341532711,-0.06030831484229971298
3865,Knickerbocker Ave & Cooper St,40.6908,-73.9045,0.05071727946405346205,-0.05738718257050980070
3613,Center Blvd & 48 Ave,40.7460,-73.9590,0.07018629246148001421,-0.06800062982467981531
4045,West End Ave & W 60 St,40.7724,-73.9901,0.07949755954720575654,-0.07405711073485756677
3152,3 Ave & E 71 St,40.7687,-73.9612,0.07819257135716086084,-0.06842906255787566912
250,Lafayette St & Jersey St N,40.7246,-73.9957,0.06263852292986899580,-0.07514766678299246735
3933,Gerard Ave & E 146 St,40.8178,-73.9297,0.09551011733856744981,-0.06229468478711685333
3772,Devoe St & Morgan Ave,40.7138,-73.9352,0.05882936821298119211,-0.06336576662010648783
3623,W 120 St & Claremont Ave,40.8109,-73.9634,0.09307649071388913079,-0.06885749529107152292
3867,Somers St & Broadway,40.6795,-73.9047,0.04673177499175418597,-0.05742613100080033287
3194,McGinley Square,40.7253,-74.0676,0.06288541258744505715,-0.08914962747243878021
3427,Lafayette St & Jersey St S,40.7243,-73.9960,0.06253271307662211236,-0.07520608942842826560
3899,Manhattan Av & Leonard St,40.7208,-73.9484,0.06129826478874180561,-0.06593636301928161064
3356,Amsterdam Ave & W 66 St,40.7760,-73.9860,0.08076727778616835777,-0.07325866791390165741
3336,E 97 St & Madison Ave,40.7880,-73.9536,0.08499967191604369520,-0.06694902220683544689
3234,E 40 St & Madison Ave,40.7516,-73.9804,0.07216140972208850501,-0.07216811186576675683
3879,Broadway & Madison St,40.6882,-73.9197,0.04980026073591380560,-0.06034726327259024515
3961,Morris Ave & E 153 St,40.8200,-73.9214,0.09628605626237792833,-0.06067832493005976854
455,1 Ave & E 44 St,40.7500,-73.9691,0.07159709050477179335,-0.06996752555435168958
3928,Adam Clayton Powell Blvd & W 132 St,40.8135,-73.9452,0.09399350944202878723,-0.06531318813463309602
3403,4 Ave & 9 St,40.6705,-73.9888,0.04355747939434768290,-0.07380394593796910771
3331,Riverside Dr & W 104 St,40.8013,-73.9711,0.08969057540998886085,-0.07035700985725701122
448,W 37 St & 10 Ave,40.7580,-73.9980,0.07441868659135535163,-0.07559557373133358724
3606,49 Ave & 21 St,40.7430,-73.9500,0.06912819392901117985,-0.06624795046160586795
396,Lefferts Pl & Franklin Ave,40.6803,-73.9560,0.04701393460041254180,-0.06741640337032183286
4000,Lenox Ave & W 144 St,40.8198,-73.9365,0.09621551636021333938,-0.06361893141699494690
3449,Eckford St & Engert Ave,40.7215,-73.9480,0.06154515444631786696,-0.06585846615870054631
514,12 Ave & W 40 St,40.7610,-74.0040,0.07547678512382418599,-0.07676402664004955215
3953,W 147 St & Adam Clayton Powell Blvd,40.8228,-73.9374,0.09727361489268217373,-0.06379419935330234163
322,Clinton St & Tillary St,40.6962,-73.9912,0.05262185682249736389,-0.07427132710145549367
3886,Menahan St & Onderdonk Ave,40.7055,-73.9096,0.05590196227315075039,-0.05838036754291837088
3053,Marcy Ave & Lafayette Ave,40.6901,-73.9479,0.05047038980647740070,-0.06583899194355528023
389,Broadway & Berry St,40.7104,-73.9653,0.05763018987618317984,-0.06922750537883157847
3956,St. Ann's Ave & E 144 St,40.8120,-73.9149,0.09346446017579437005,-0.05941250094561747322
3820,Willoughby Ave & Myrtle Ave [temporarily removed],40.6976,-73.9310,0.05311563613764948659,-0.06254784958400531240
3538,W 110 St & Amsterdam Ave,40.8027,-73.9630,0.09018435472514098355,-0.06877959843049045859
3082,Hope St & Union Ave,40.7117,-73.9514,0.05808869924025300806,-0.06652058947363959309
3552,W 113 St & Broadway,40.8060,-73.9650,0.09134826311085670134,-0.06916908273339578023
3966,Wales Ave & E 147 St,40.8113,-73.9077,0.09321757051821830870,-0.05801035745515831532
3716,40 Ave & Crescent St,40.7536,-73.9380,0.07286680874373439458,-0.06391104464417393813
3086,Graham Ave & Conselyea St,40.7160,-73.9445,0.05960530713679167064,-0.06517686862861623345
3654,31 St & Northern Blvd,40.7519,-73.9335,0.07226721957533538844,-0.06303470496263696444
3614,Crescent St & 30 Ave,40.7687,-73.9250,0.07819257135716086084,-0.06137939667528934748
3092,Berry St & N 8 St,40.7190,-73.9590,0.06066340566926050500,-0.06800062982467981531
289,Monroe St & Classon Ave,40.6846,-73.9588,0.04853054249695120438,-0.06796168139438928315
518,E 39 St & 2 Ave,40.7490,-73.9740,0.07124439099394884856,-0.07092176209646972759
3768,Waterbury St & Stagg St,40.7102,-73.9373,0.05755964997401859089,-0.06377472513815707555
3288,E 88 St & 1 Ave,40.7790,-73.9500,0.08182537631863719213,-0.06624795046160586795
3474,6 Ave & Spring St,40.7253,-74.0041,0.06288541258744505715,-0.07678350085519481823
3000,MLSWKiosk,40.7555,-73.9865,0.07353693781429798967,-0.07335603898962798782
3622,E 128 St & Madison Ave,40.8090,-73.9392,0.09240636164332553569,-0.06414473522591713111
3593,31 St & Broadway,40.7616,-73.9259,0.07568840483031795286,-0.06155466461159674222
3345,Madison Ave & E 99 St,40.7895,-73.9530,0.08552872118227811238,-0.06683217691596385040
3852,Stewart Ave & Johnson Ave,40.7087,-73.9259,0.05703060070778417371,-0.06155466461159674222
490,8 Ave & W 33 St,40.7520,-73.9950,0.07230248952641768292,-0.07501134727697560478
527,E 33 St & 2 Ave,40.7440,-73.9761,0.06948089343983412464,-0.07133072061452031531
3543,Morningside Dr & Amsterdam Ave,40.8103,-73.9574,0.09286487100739536392,-0.06768904238235555800
3391,E 106 St & 1 Ave,40.7893,-73.9396,0.08545818128011352342,-0.06422263208649819543
4004,Edgecombe Ave & W 141 St,40.8207,-73.9451,0.09653294591995398968,-0.06529371391948782994
119,Park Ave & St Edwards St,40.6961,-73.9780,0.05258658687141506941,-0.07170073070228037087
306,Cliff St & Fulton St_1,40.7082,-74.0053,0.05685425095237270131,-0.07701719143693801121
376,John St & William St,40.7086,-74.0072,0.05699533075670187923,-0.07738720152469806677
4024,Macombs Pl & W 152 St,40.8264,-73.9379,0.09854333313164477496,-0.06389157042902867204
3913,Sands St Gate,40.6996,-73.9798,0.05382103515929537616,-0.07205126657489516034
4006,E 147 St & Bergen Ave,40.8147,-73.9184,0.09441674885501632097,-0.06009409847570178608
147,Greenwich St & Warren St,40.7154,-74.0112,0.05939368743029790377,-0.07816617013050871004
480,W 53 St & 10 Ave,40.7670,-73.9920,0.07759298218876185470,-0.07442712082261762233
3605,31 Ave & Crescent St,40.7658,-73.9265,0.07716974277577432096,-0.06167150990246833871
3434,W 88 St & West End Ave,40.7903,-73.9772,0.08581088079093646820,-0.07154493698111824221
358,Christopher St & Greenwich St,40.7340,-74.0071,0.06595389833160467678,-0.07736772730955280069
412,Forsyth St & Canal St,40.7160,-73.9950,0.05960530713679167064,-0.07501134727697560478
3019,NYCBS Depot - DEL,40.7166,-73.9819,0.05981692684328543751,-0.07246022509294574806
3312,1 Ave & E 94 St,40.7820,-73.9470,0.08288347485110602649,-0.06566372400724788549
3958,Willis Ave & E 143 St,40.8123,-73.9204,0.09357027002904125349,-0.06048358277860710772
3788,E 12 St & 4 Av,40.7327,-73.9897,0.06549538896753484856,-0.07397921387427650244
3842,Bushwick Ave & Dekalb Ave,40.6950,-73.9283,0.05219861740950983015,-0.06202204577508312819
3676,Van Brunt St & Van Dyke St,40.6758,-74.0147,0.04542678680170929026,-0.07884776766059302291
72,W 52 St & 11 Ave,40.7673,-73.9950,0.07769879204200873814,-0.07501134727697560478
3720,Wyckoff St & Bond St,40.6846,-73.9872,0.04853054249695120438,-0.07349235849564485040
3317,10 St & 5 Ave,40.6686,-73.9870,0.04288735032378408781,-0.07345341006535431823
3618,27 St & Hunter St,40.7485,-73.9413,0.07106804123853737617,-0.06455369374396771883
3121,Jackson Ave & 46 Rd,40.7452,-73.9473,0.06990413285282165838,-0.06572214665268368374
232,Cadman Plaza E & Tillary St,40.6960,-73.9901,0.05255131692033277493,-0.07405711073485756677
3672,Apache,40.6698,-73.9947,0.04331058973677162155,-0.07495292463153980654
3158,W 63 St & Broadway,40.7730,-73.9830,0.07970917925369952342,-0.07267444145954367496
3056,Kosciuszko St & Nostrand Ave,40.6920,-73.9513,0.05114051887704099579,-0.06650111525849432701
3771,McKibbin St & Bogart St,40.7070,-73.9350,0.05643101153938516757,-0.06332681818981595567
3409,Bergen St & Smith St,40.6867,-73.9906,0.04927121146967938843,-0.07415448181058389718
3117,Franklin St & Dupont St,40.7370,-73.9590,0.06701199686407351114,-0.06800062982467981531
3609,Vernon Blvd & 31 Ave,40.7700,-73.9355,0.07865108072123068906,-0.06342418926554228608
310,State St & Smith St,40.6893,-73.9891,0.05018823019781904487,-0.07386236858340490595
3275,Columbus Drive,40.7184,-74.0389,0.06045178596276673813,-0.08356052772574741472
3064,Myrtle Ave & Lewis Ave,40.6968,-73.9376,0.05283347652899113076,-0.06383314778359287380
3511,Adam Clayton Powell Blvd & W 115 St,40.8025,-73.9532,0.09011381482297639459,-0.06687112534625438257
3847,Cedar St & Evergreen Ave,40.6967,-73.9281,0.05279820657790883628,-0.06198309734479259602
3254,Soissons Landing,40.6923,-74.0149,0.05124632873028787922,-0.07888671609088355507
353,S Portland Ave & Hanson Pl,40.6860,-73.9743,0.04902432181210332708,-0.07098018474190552584
3690,Park Pl & Church St,40.7133,-74.0100,0.05865301845756971972,-0.07793247954876551706
3645,Pathmark Depot,40.6723,-73.9971,0.04419233851382898351,-0.07542030579502619250
3441,10 Hudson Yards,40.7530,-74.0026,0.07265518903724062771,-0.07649138762801582700
225,W 14 St & The High Line,40.7420,-74.0080,0.06877549441818823506,-0.07754299524586019542
3347,Van Brunt St & Wolcott St,40.6773,-74.0128,0.04595583606794370744,-0.07847775757283296735
3055,Greene Ave & Nostrand Ave,40.6883,-73.9509,0.04983553068699610008,-0.06642321839791326268
3963,Melrose Ave & E 150 St,40.8180,-73.9173,0.09558065724073203876,-0.05987988210910385918
3995,5 Ave & E 135 St,40.8122,-73.9380,0.09353500007795895901,-0.06391104464417393813
174,E 25 St & 1 Ave,40.7382,-73.9774,0.06743523627706104488,-0.07158388541140877438
3192,Liberty Light Rail,40.7112,-74.0557,0.05791234948484153567,-0.08683219587015211647
3002,South End Ave & Liberty St,40.7115,-74.0158,0.05801815933808841911,-0.07906198402719094981
3294,E 91 St & Park Ave,40.7835,-73.9553,0.08341252411734044366,-0.06728008386430497029
3994,2 Ave & E 125 St,40.8026,-73.9335,0.09014908477405868907,-0.06303470496263696444
3812,University Pl & E 14 St,40.7348,-73.9921,0.06623605794026303261,-0.07444659503776288841
3157,East End Ave & E 86 St,40.7760,-73.9445,0.08076727778616835777,-0.06517686862861623345
4009,Riverside Dr & W 145 St,40.8273,-73.9520,0.09886076269138542527,-0.06663743476451118958
3534,Frederick Douglass Blvd & W 117 St,40.8052,-73.9547,0.09106610350219834551,-0.06716323857343337379
3766,Sharon St & Olive St,40.7154,-73.9386,0.05939368743029790377,-0.06402788993504553462
3580,St Johns Pl & Washington Ave,40.6740,-73.9632,0.04479192768222798965,-0.06881854686078099075
430,York St & Jay St,40.7015,-73.9866,0.05449116422985897125,-0.07337551320477325391
3079,Leonard St & Grand St,40.7110,-73.9471,0.05784180958267694671,-0.06568319822239315157
3557,40 Ave & 9 St,40.7580,-73.9451,0.07441868659135535163,-0.06529371391948782994
533,Broadway & W 39 St,40.7530,-73.9872,0.07265518903724062771,-0.07349235849564485040
3116,Huron St & Franklin St,40.7327,-73.9583,0.06549538896753484856,-0.06786431031866295274
3298,Warren St & Court St,40.6864,-73.9938,0.04916540161643250499,-0.07477765669523241180
3738,Delancey St & Eldridge St,40.7194,-73.9915,0.06080448547358968291,-0.07432974974689129192
459,W 20 St & 11 Ave,40.7467,-74.0078,0.07043318211905607556,-0.07750404681556966326
3305,E 91 St & 2 Ave,40.7820,-73.9500,0.08288347485110602649,-0.06624795046160586795
385,E 55 St & 2 Ave,40.7580,-73.9660,0.07441868659135535163,-0.06936382488484844104
3744,1 Ave & E 5 St,40.7259,-73.9864,0.06309703229393882402,-0.07333656477448272174
3976,E 156 & Brook Ave,40.8198,-73.9124,0.09621551636021333938,-0.05892564556698582117
3258,W 27 St & 10 Ave,40.7502,-74.0022,0.07166763040693638231,-0.07641349076743476268
492,W 33 St & 7 Ave,40.7502,-73.9909,0.07166763040693638231,-0.07421290445601969543
3094,Graham Ave & Withers St,40.7170,-73.9449,0.05995800664761461543,-0.06525476548919729777
3596,Sullivan Pl & Bedford Ave,40.6642,-73.9575,0.04133547247616313075,-0.06770851659750082409
4012,W 148 St & Amsterdam Ave,40.8271,-73.9459,0.09879022278922083631,-0.06544950764064995859
365,Fulton St & Grand Ave,40.6822,-73.9615,0.04768406367097613689,-0.06848748520331146736
3687,E 33 St & 1 Ave,40.7432,-73.9745,0.06919873383117576881,-0.07101913317219605800
3159,W 67 St & Broadway,40.7760,-73.9830,0.08076727778616835777,-0.07267444145954367496
157,Henry St & Atlantic Ave,40.6909,-73.9961,0.05075254941513575653,-0.07522556364357353168
3857,Engert Ave & McGuinness Blvd,40.7216,-73.9455,0.06158042439740016144,-0.06537161078006889426
