period,start_station_id,no_trips
202003,389,984
202005,3593,984
202002,3658,983
201908,3714,983
201909,3310,983
202003,3082,982
202001,3323,982
201911,427,982
202004,3815,982
201912,3416,981
202005,3721,981
201906,3763,980
201911,3536,980
202001,276,979
201910,3615,979
202005,517,979
201908,3339,979
201908,3049,978
201906,3375,978
201910,3130,978
201911,3400,977
201906,3407,977
202002,3739,977
202004,325,977
202002,3356,976
201908,3494,976
201907,3415,976
202004,369,976
201906,3755,976
202005,157,976
202005,3508,975
201909,3726,975
201908,3676,975
202003,3145,975
201912,291,975
202004,3336,974
202005,3284,973
202005,3132,973
202004,336,972
202003,406,972
201908,3375,972
202002,399,971
201906,3502,971
202001,3898,971
201907,3067,971
201909,3789,971
202001,3420,971
202003,471,970
201906,3355,970
201911,3453,970
201912,360,970
201906,3425,969
201908,3410,969
201912,3145,969
202005,3296,968
201911,3307,968
201912,3734,968
201911,437,968
201908,3611,967
202003,3354,967
202001,3109,967
201908,3343,966
201909,3152,966
202005,3628,965
202003,376,965
202005,484,964
201906,3115,964
202001,3497,964
201910,419,963
201912,2000,963
201908,3304,963
202004,3709,963
201909,3413,963
202002,3671,962
202001,3414,961
202001,3408,961
201908,3310,960
202002,3177,960
201912,3521,960
201909,3544,959
201910,3542,959
201907,3413,959
202003,3418,959
201910,3419,958
201909,3781,958
202003,3154,958
201910,3422,956
201907,3343,955
202002,3286,955
202005,3775,955
201910,3411,955
201909,3763,955
202004,3783,955
201908,3057,955
201906,3579,955
201912,3173,955
201909,3049,955
201911,258,954
202005,366,954
202004,328,954
201911,3160,953
201909,420,953
201906,3057,953
201908,144,952
202004,3809,952
202003,386,952
202005,3348,952
201908,3359,952
201909,3782,951
201909,3083,951
201909,3542,951
202005,321,951
201908,3789,951
201909,3410,950
202001,3362,949
201909,3676,949
202005,3359,949
202004,455,949
202004,3437,949
202005,324,949
201907,289,949
202004,3286,949
202005,3076,948
202001,3335,948
202004,3718,948
201911,3108,948
201906,3403,948
202004,3919,947
201908,3761,947
201908,3067,947
202005,3535,947
202004,526,947
202002,83,947
201906,3714,947
201906,3396,946
202002,3367,946
201906,3341,946
202004,3553,946
202002,3804,945
201906,3728,945
201911,3408,945
202002,406,943
201906,3410,943
201911,2022,943
201911,3417,943
201906,289,943
202005,3453,942
201907,3675,941
202005,3408,941
201911,3345,941
201907,3611,941
201910,3300,941
201912,143,941
201907,3363,940
201908,3363,940
202003,157,940
202002,3814,940
201909,3088,940
202001,3328,940
202003,3290,940
202004,347,940
201910,120,939
201912,224,939
201912,3318,939
202003,3637,938
201909,3363,938
202003,341,938
202004,3529,938
202005,356,938
201909,3491,938
202005,3425,937
202005,417,937
202002,3668,937
202002,3154,937
202002,3082,936
202002,3898,936
201906,3552,936
202001,3508,936
201909,3493,936
202005,3469,935
202005,144,935
202002,3146,935
201906,3726,935
202004,503,934
201911,3558,934
201907,144,934
201906,278,934
202004,3467,934
201908,3544,933
202001,3246,933
201907,3494,933
201908,3412,932
202005,308,932
201906,3611,932
201909,3611,931
202003,143,931
201910,3549,931
202001,83,930
201906,3479,930
202004,3599,930
202003,3172,930
202004,3733,930
201906,3049,930
202002,3145,929
202005,3493,929
201908,3510,929
202003,408,928
201910,3430,928
201908,3388,927
202001,260,927
202002,3648,927
201910,3094,927
202004,3534,927
202003,3690,927
202002,3118,927
202003,282,927
201911,3308,926
202003,3113,926
201909,3755,925
202004,383,925
201907,419,925
202004,3169,924
201908,3303,924
202004,3351,924
201908,3592,924
201906,3602,924
202002,3637,924
201907,460,923
202003,3146,923
201910,275,923
202003,516,923
202002,3315,923
201910,353,923
202002,3226,922
202002,3534,922
202002,3497,922
201908,3415,922
202001,3118,921
201911,244,921
201906,3067,921
201909,3387,921
201912,3305,921
201911,398,921
202001,3101,920
201907,3386,920
201911,3366,919
201908,3130,918
201911,3689,918
202005,3467,918
201909,3358,918
201906,3083,916
201909,3071,916
201912,415,916
201907,3782,916
202004,394,915
202002,310,915
202003,3336,914
201912,3166,914
201907,3544,913
201912,3690,913
202003,3804,913
201910,278,913
201911,243,913
201909,3388,913
201907,3339,913
202004,304,912
202002,3539,912
201907,3676,912
201909,3157,911
201911,3115,911
202005,3547,910
201907,3049,910
202001,3453,910
201911,3296,910
201910,3412,909
201909,3569,909
202002,3109,909
202001,282,908
202004,2000,907
202005,3648,907
202005,3319,907
201908,245,907
201911,3076,907
202005,3325,906
202003,3307,906
202002,390,906
202002,3087,906
202001,3336,906
201908,3509,905
201908,3524,905
202003,79,905
201907,3763,904
201907,3411,904
201910,3303,904
201912,408,904
202003,3457,903
202005,339,903
201910,289,903
201908,3618,903
202002,3246,903
202003,3351,903
201907,3536,902
201911,3126,902
202002,217,902
202005,3629,902
201911,416,902
201910,3581,902
201910,3693,902
202001,249,902
202001,244,901
201907,3057,901
201908,3569,901
201907,3130,900
201911,3319,900
202004,280,900
201909,3580,900
201908,3579,900
202001,3294,900
201910,3125,899
202002,3349,899
201906,245,899
201907,3375,899
201909,3535,899
201912,3139,899
201906,3574,898
202005,3580,898
202002,3169,898
202005,3414,897
202005,3998,897
202001,3308,897
201908,3311,897
201909,400,896
201911,3080,896
201912,3328,895
202001,3534,895
202001,3108,895
201906,3130,895
201911,3077,895
201907,3359,895
201911,3106,894
201909,245,894
202003,3110,894
201908,3241,894
201907,3311,893
202002,3335,893
201912,3086,893
202003,298,893
201908,3662,892
202002,258,892
202001,3116,892
202005,3416,892
202003,3416,891
201908,421,891
202005,3042,891
202002,3136,891
201909,3067,891
202001,3648,891
201911,3354,890
202001,3369,890
202004,3171,890
201911,3537,890
201907,278,889
201909,421,888
202001,3096,888
202004,3331,888
201912,356,888
201907,3407,888
201910,3410,887
201906,3675,887
201912,3135,886
201912,3107,886
202005,3755,886
201910,3623,886
201907,3310,886
202002,259,886
201907,3583,885
201909,3042,885
201909,3347,884
202004,492,884
202004,2002,884
201912,3160,883
202004,496,883
202004,3712,883
201908,3491,883
202002,321,882
201907,3569,882
201909,3541,881
201908,3358,881
202004,3686,881
201910,3384,880
202004,3345,880
202002,3290,880
201909,3407,880
201907,3491,880
201909,3578,879
202005,3676,879
202003,3292,879
202005,216,879
202002,3287,878
201909,3311,878
201912,3814,877
202003,83,877
201912,3497,877
201910,3310,877
201909,216,876
201908,3629,876
202003,356,875
201911,261,875
202003,310,874
201908,3623,874
201907,3396,873
201907,3509,873
202005,3356,873
201908,3493,873
201908,3535,872
201909,3415,872
201912,3148,871
202001,3320,871
202005,467,871
202002,354,871
201911,344,871
201908,3042,871
201912,332,870
202002,3453,870
201910,3386,870
201909,3761,870
202005,3297,869
201908,3396,869
201906,3241,869
202002,3328,868
202003,3293,868
202002,3362,868
201908,3728,867
202001,3106,864
201907,3403,864
202002,3293,864
201906,3343,864
201912,270,863
202005,399,863
202005,3602,863
201907,3249,863
202005,82,861
202005,3074,861
201909,3623,861
201911,3081,860
201907,3592,860
201909,3479,860
201908,3249,860
202003,3529,860
201912,389,859
202005,3379,858
201912,3287,858
202004,3734,858
201907,3241,858
201911,3355,858
202003,3898,858
202003,3331,858
201907,3616,858
201911,3124,858
202004,3161,857
201906,3303,857
202004,331,857
202003,3408,857
201906,3509,857
201912,386,857
201907,3662,857
202002,3323,857
201910,3052,856
201910,3102,856
201908,3407,856
201912,516,856
202002,386,856
202001,3368,856
201907,3303,856
202001,3087,856
202002,437,855
201907,3510,855
201906,419,855
201909,3602,855
202001,313,855
202005,3246,855
201908,3397,855
201907,245,854
201907,3479,854
201910,3544,854
201909,3397,854
201909,3241,853
201911,364,853
202005,3707,853
201912,3110,853
202004,174,852
202002,3116,852
201910,3396,852
201908,3539,852
201912,274,852
202002,3382,851
201910,3616,851
202004,486,851
202002,3096,851
201909,3793,850
201907,420,850
201906,3390,849
201909,3531,849
201910,3320,849
201907,3410,849
201911,82,849
201908,3105,849
201908,3531,848
201908,3532,848
202005,3052,847
202001,3354,847
201910,3494,847
201906,3339,847
202003,3328,846
202004,3112,846
202004,529,846
202004,379,846
202005,3552,846
201909,3766,846
201906,3388,846
201912,3113,845
201912,3356,845
201907,3728,845
201911,3373,845
201911,3292,845
202003,3115,845
202003,3346,845
201907,421,845
201909,3592,844
202004,3497,844
202002,298,844
201912,3346,844
202004,3323,844
201909,3616,844
201911,3572,843
201909,3510,843
202003,3119,843
201910,3723,842
201911,3375,841
202003,3599,840
202003,3437,840
201910,3728,840
201910,3390,840
201909,3540,839
201908,3055,839
201909,3618,839
201907,3083,839
202003,3648,838
202005,3592,838
201912,3078,838
201906,3536,838
201908,3619,837
201909,3404,837
202003,534,837
201911,3437,837
202001,144,837
202004,491,836
202002,3420,836
202005,3689,835
201912,3658,835
201912,3383,834
202005,416,834
202003,427,834
202002,313,834
201910,3509,833
202001,298,833
202001,3628,833
201908,3404,833
201908,3071,833
202001,262,832
202005,239,832
202001,3178,832
202002,3740,831
202005,3119,831
201906,3249,831
202002,3139,831
201908,397,830
201910,3413,830
202003,3369,829
201912,351,829
201908,3745,829
201912,3374,828
201909,3424,828
202003,3356,828
201909,3041,828
201906,343,827
202001,3307,827
201910,3343,827
201907,3493,827
201908,3386,827
201911,3117,827
202003,339,826
202005,3536,826
202004,3726,826
202003,3378,826
201911,3425,826
201906,3042,826
202004,473,825
202002,3320,824
202002,3106,824
202005,3346,824
201909,3504,824
201910,3347,824
202005,3690,823
201911,3136,823
202004,3287,823
202005,3555,823
201912,3286,823
202002,3308,823
202004,3307,823
201906,421,823
202003,3739,822
201908,3781,822
202004,3916,821
201908,3583,821
201908,3083,821
202004,533,821
202004,3170,821
201911,3331,821
202002,3242,821
202002,282,820
201912,3285,820
202002,244,819
202005,3616,819
201906,3782,819
202005,3368,818
201909,3332,818
201911,3529,818
201906,3055,818
201910,3325,818
202005,3041,818
201908,3088,818
202003,3101,818
202004,3312,817
201907,3623,817
201907,3574,817
201911,262,816
201906,3313,816
202003,3178,816
202005,3457,816
202001,354,816
202002,3376,816
202003,3400,815
201906,3231,815
201912,264,814
202002,276,814
201909,3055,814
201910,3064,814
202004,367,814
201906,3578,813
202004,3664,813
201906,3088,813
201906,396,813
201911,3856,813
201912,3288,812
201909,3771,812
201907,3306,812
201908,3578,812
202003,3118,811
202005,310,811
201911,242,810
201910,3452,810
202003,321,810
202005,3583,810
201912,3378,810
201909,3527,809
202001,3739,809
202003,3312,809
202003,3376,809
201911,3329,808
202004,229,808
201912,534,808
201906,3397,808
202002,3294,807
202005,278,807
202004,3737,807
202005,3125,807
202001,3539,807
202005,3540,807
202005,3067,806
202005,3609,806
201912,83,805
202005,3294,805
201911,3312,805
201909,3597,805
201909,397,805
201907,3578,805
202002,3108,805
201908,3610,804
201911,3365,804
201907,3071,804
201908,3541,804
202004,359,803
202005,3617,803
202005,3604,803
202005,3343,803
201910,3454,803
201912,406,801
201911,3576,801
201906,397,801
201909,3057,801
201907,3050,801
201909,3391,800
202001,3351,800
202003,3150,800
202003,3139,800
202002,3101,800
201911,3630,800
202001,3131,800
202004,355,800
202002,3558,799
201912,3418,799
202003,2022,799
202003,3246,799
201906,3494,799
201907,3535,799
202005,3509,799
202003,3362,798
202004,3292,798
202005,3242,798
201907,3344,798
201909,3047,798
201908,3041,797
201910,397,797
202001,398,796
202003,3116,796
201908,3574,796
201906,3504,796
201909,3050,795
202005,3060,795
202002,3378,795
202005,3106,795
202001,3364,795
201908,373,794
201911,418,793
201912,3293,793
201908,3516,793
201912,3367,792
201910,3580,792
202001,3398,792
202001,3085,792
201910,3510,791
202003,270,791
201912,310,791
202001,3150,790
202004,164,790
201907,3055,790
201908,420,790
201907,3358,789
201912,3146,789
201912,3376,789
202002,249,789
202004,319,789
202001,3365,788
201912,3671,788
201907,3397,788
201909,3105,787
202004,316,787
201911,3361,787
202002,3414,786
201907,3597,786
202002,260,786
202002,3115,785
201908,343,785
202001,3558,785
202004,264,784
202002,3738,784
201907,3088,784
201906,3297,784
201907,3387,784
201910,400,783
201912,341,783
201907,3799,783
201907,3618,783
202005,3731,783
202004,531,782
202003,3294,782
201906,3347,782
201908,3306,782
201910,3415,782
201910,3241,781
202001,3593,781
201909,3532,781
202002,3368,781
202005,520,781
202001,3115,781
202002,3100,781
202005,3387,780
201906,3404,780
201911,241,780
202004,546,779
201907,3781,779
201909,3662,779
201909,3249,779
201906,3510,779
202004,3260,778
202002,3408,778
201908,3434,778
201912,3382,778
202003,354,778
201911,3163,777
202004,252,777
202001,3553,777
201912,324,777
201912,321,776
201910,3789,776
202003,3518,776
202001,3417,776
201906,3541,776
201908,3121,775
202003,3658,775
201908,3390,775
202001,3124,775
201911,3304,774
201910,3339,773
202003,3126,773
201907,3338,773
202001,82,772
202001,3243,772
201908,3387,772
201908,3766,772
202004,3136,772
202003,3576,771
201906,400,771
202003,399,771
202005,3391,771
201910,3535,770
202004,282,770
201912,3294,770
202005,3454,770
201908,3062,770
201910,3055,770
201907,3053,770
202004,3533,769
201909,3574,768
202004,3177,768
201910,3755,768
202004,3992,768
201911,3571,768
202003,3508,768
201910,3397,767
202005,260,767
202005,245,766
201907,3388,766
201912,276,766
201910,3332,766
201912,392,766
201911,3518,766
201912,3349,765
201912,157,765
202005,3579,765
201911,3389,765
202003,3077,765
201912,3335,764
201906,3050,763
202005,3422,763
202001,3284,763
201908,3424,763
201906,3332,763
201906,373,763
201906,3071,763
201906,3592,763
202005,364,763
201906,3344,762
201912,437,762
202004,291,762
202002,3351,762
202003,3081,762
201909,3095,762
201908,3152,762
201911,3379,761
202003,3136,761
202004,309,761
201912,3315,761
202002,3336,761
201911,3502,761
202003,3740,761
202005,3572,761
201907,3761,760
201907,3041,760
201906,3058,760
201908,3047,760
201910,420,760
202002,3417,760
201908,3691,760
201908,3771,760
202001,3329,759
201908,3355,759
202005,3537,759
201907,3355,758
201907,3042,758
201910,3311,758
202005,3668,757
201909,3514,757
202003,258,757
202004,212,757
201910,421,757
202004,257,756
201906,3535,756
201909,3056,756
201906,3616,756
201906,3062,756
202005,354,755
201911,3343,755
201908,3287,755
201906,3041,755
202001,3100,754
201912,3082,754
202005,3478,753
201910,3088,753
201912,244,753
202003,3357,753
201909,3313,752
201910,3805,751
202005,3338,751
202005,3363,751
202004,3290,750
201912,481,750
202004,3285,750
201911,3496,750
201912,258,750
202002,3508,749
202003,3668,749
201912,3096,749
201910,3363,749
201912,471,749
202003,3628,749
201909,3338,749
202002,3553,749
202005,3510,749
202001,3571,749
201911,419,749
201909,3498,749
202005,373,748
201906,3532,748
202004,525,748
201909,3727,748
202003,3124,748
202004,3082,747
201911,3562,747
201907,3629,747
202005,3814,747
202004,3443,746
202002,3369,746
201906,3056,746
202003,3738,746
201906,3105,746
201908,3095,746
202002,3628,745
201909,3121,745
202002,339,745
202003,3571,745
202001,3080,745
201910,3493,745
201909,3306,745
201907,3539,744
202005,3745,743
201910,3613,743
202005,3603,743
202004,2017,743
201910,3424,743
201906,3387,743
201912,3242,743
202001,344,742
202003,3368,742
202005,3680,742
201908,3613,742
201907,3449,741
201911,248,741
201909,3610,741
202004,440,741
201906,3629,740
201909,373,740
201909,3069,740
201910,3057,739
202005,3513,739
201912,390,739
202003,3087,739
202005,3524,739
201909,3060,739
201907,3766,738
201911,3102,738
201910,3714,738
201910,3407,738
202003,3242,738
202005,120,738
201911,3412,737
201912,3668,737
202001,427,737
201909,3070,737
201908,3317,736
202005,3365,736
201906,3618,736
202004,3905,736
201910,3083,736
201912,376,736
202003,3814,736
201911,3246,736
202001,3289,736
201912,3362,735
201910,3662,734
201908,216,734
202003,3414,734
202003,261,734
201909,3058,734
201912,337,733
201908,3338,733
201908,3058,733
202001,3518,733
201909,3495,732
201909,3062,732
201906,216,732
202005,3100,731
201910,245,731
201912,3628,731
202003,3289,731
201908,3056,731
201907,3047,731
201907,3347,730
201907,397,730
201906,3662,729
202005,3601,729
201912,282,728
201912,3898,728
202005,3390,728
201909,343,728
202001,3370,727
201909,3613,727
202004,3134,727
202004,3571,727
201908,3070,727
202005,3056,727
202002,3673,727
202001,3526,727
201906,3781,727
201910,3745,727
201911,3599,726
201907,3330,726
202003,3284,726
201910,3391,726
201910,3049,725
201912,3169,725
202003,3533,725
201907,3390,725
201912,3637,725
202005,3494,725
202005,3078,724
201909,3745,724
201912,3534,724
202004,493,724
201907,373,724
201909,3399,723
202001,3361,723
201910,3387,723
202005,3083,723
202005,3109,723
201909,3046,723
201910,3388,722
201909,3054,722
202004,298,722
201912,3336,722
202005,3424,721
202001,3345,721
202005,344,721
201907,3095,721
201907,3062,721
202004,3154,721
201907,3619,721
201910,3787,721
202005,270,720
202003,3315,720
202004,295,720
202003,244,720
201911,3377,720
202001,2022,719
202001,3537,719
202004,391,719
201911,353,719
201910,3579,718
201911,3178,718
201908,3344,718
201907,3727,718
201912,3323,718
201912,3154,718
202001,3077,717
202002,3529,717
202003,3558,717
202003,3630,717
202005,3311,717
202003,3106,717
202004,3146,716
202004,3472,716
201912,3584,716
202003,3584,716
201906,3399,716
202002,3572,716
201912,3508,715
202003,3453,715
202004,3328,715
201906,3054,715
202004,360,715
201908,3069,715
201907,3504,714
201908,3050,714
202002,3549,714
201912,399,714
201906,3495,713
202005,362,713
202005,3495,713
201907,343,713
202002,3243,713
202001,3584,713
201911,3303,712
201911,3555,712
202004,393,712
201906,3761,711
202001,3549,710
201912,3087,710
202001,3373,710
201907,3391,709
202001,416,709
202003,313,709
202005,143,709
201909,3591,709
201907,3054,708
201909,3309,708
202005,3452,708
202003,3078,708
202002,3364,707
201912,3576,707
201912,3129,707
201910,3071,707
202001,3810,707
202004,340,706
202003,3085,706
201906,3095,706
201907,3404,706
202001,3231,705
202002,3571,705
201907,3056,705
202005,418,705
201907,3058,705
201906,436,705
201907,3297,705
201906,3047,705
201912,260,704
202004,3376,704
202001,3319,704
202001,3292,704
201910,3358,704
202005,3055,704
201910,3254,704
201906,3531,703
201906,3363,703
202004,3232,703
202005,3047,703
201910,3042,703
202002,3077,702
201909,3619,702
201907,3152,702
202004,3531,702
202004,3124,702
201908,3504,702
202005,3528,702
202001,3673,702
202002,3593,701
201912,3721,701
202003,276,701
201908,3054,701
202005,3502,700
201908,3605,700
201912,259,699
201912,3648,699
202002,344,699
202003,3382,698
202004,415,698
201910,3491,698
201907,3231,698
201909,3317,698
201909,3520,697
202002,3085,697
202003,3673,697
201907,3424,697
201912,3539,697
201911,3549,696
201906,3623,696
202003,3417,696
201908,3495,695
201907,3105,695
201906,3540,695
201910,3592,695
202001,3126,695
201908,3727,695
201912,3420,695
202004,3172,694
202001,3419,694
201908,3399,694
202002,262,694
202005,3477,694
202003,3538,694
202002,416,694
201912,3369,694
202004,268,693
202004,434,693
201908,3527,693
202002,3150,692
202004,427,692
201906,3053,692
201910,3602,692
202002,3537,692
202005,3358,691
201912,3289,691
201907,3613,691
201906,3491,691
201912,144,691
202004,389,691
202002,3361,691
201912,3804,691
202002,3365,690
201908,396,690
201907,3532,690
202003,3308,690
201912,3408,690
202005,289,690
201911,3390,689
202005,436,689
202003,3109,689
201907,372,689
202004,3159,689
201910,343,688
201907,3531,688
201907,3570,687
201907,3610,687
201908,3776,686
202003,3108,686
202003,3496,686
202005,3658,686
202001,3076,686
202003,144,686
202003,82,685
202001,261,685
202001,3721,684
201912,3109,684
202001,3375,684
202001,3312,684
202002,82,684
201912,3118,683
201906,3317,683
201909,3449,683
201912,3368,683
201911,3673,683
201910,3067,683
202001,248,683
202003,249,682
202005,3057,682
202001,364,682
202003,3152,682
201908,3347,682
201906,3449,682
202003,3243,681
202005,3600,681
202003,3373,681
201908,3617,681
202001,3572,681
201912,3414,680
202001,3400,680
202004,3518,680
202003,3076,680
201907,3771,679
201907,3516,679
201911,3452,679
201911,3298,679
202002,3400,679
201908,3490,679
201911,3542,678
201907,3495,678
201907,3617,678
201908,3793,677
201907,216,677
202003,3319,677
201911,3547,676
202004,3400,676
202003,3370,676
202002,3231,676
202002,3284,675
201909,3500,675
201910,3338,675
202004,267,675
202004,485,675
202001,3081,674
202004,3798,674
202001,3562,674
201910,3611,674
201910,3041,674
201907,3776,673
202004,3918,673
201909,443,673
202004,3630,673
202003,3593,673
202003,3131,672
201907,3399,672
201906,3338,672
201906,3766,672
202001,3580,671
201908,3060,671
201911,3419,671
202004,3740,671
202001,418,670
201906,3776,670
202004,3370,670
201909,3344,670
201907,3070,669
201909,3381,669
202003,241,668
201908,3297,668
201908,3348,668
202002,3354,668
201907,3317,668
202001,3296,668
201911,3339,668
202005,3310,667
201907,3313,667
202004,3093,667
202005,3382,667
201912,3290,667
201908,3179,667
202002,2022,667
202001,3298,666
202004,3178,666
201906,3391,666
202004,481,666
201907,396,666
202001,353,666
201910,3569,665
202004,3786,665
202001,3529,665
201908,3332,665
202002,3131,665
201908,3609,665
201907,3604,664
201912,3136,664
202005,3315,664
201906,3493,663
202001,3357,663
201907,3691,663
201909,3066,662
201906,3514,662
201911,3533,662
201911,3422,662
202002,3518,662
202001,3790,662
201907,3520,661
201908,3065,661
202004,3135,661
201910,3050,661
201912,3453,661
201912,3308,661
201908,3540,661
202002,3289,661
201908,372,661
202003,3117,661
201912,3364,660
202004,146,660
201906,3588,660
202004,3736,660
202003,3721,660
202003,418,659
202005,3569,659
201912,3101,659
201910,3676,658
202003,260,658
202002,261,658
201909,3649,658
202004,3289,657
201908,436,657
202005,353,657
201907,3745,657
201910,3309,657
202005,3595,657
201911,3321,657
201906,3610,656
202001,3412,656
201909,3691,656
201908,3053,655
202005,3790,655
201909,396,655
201909,3299,654
202002,3370,654
202005,3049,653
201911,275,653
201911,3413,653
202001,3366,653
201908,3381,653
202002,3292,652
202005,3070,652
201907,3060,652
201908,3597,652
202005,3623,651
202004,3366,651
201906,443,651
201908,3046,650
202002,3329,650
202002,242,650
201908,3499,650
202002,353,650
201910,3629,649
202001,3496,649
201909,3545,649
202005,3544,649
202001,3379,649
201909,3779,648
202004,3514,648
201906,3613,648
201908,3598,648
201910,216,648
202002,3076,648
201909,3805,647
202002,398,647
201908,3391,647
201907,3179,647
201911,3623,647
201910,3574,646
202001,3576,646
202004,376,645
201908,3449,645
202004,3118,645
201909,372,645
201907,3072,645
202004,3150,644
202001,3856,644
202003,3335,644
201907,443,644
202002,427,643
202002,3576,643
201906,3152,643
202002,3373,643
201912,3351,643
202005,3221,643
202004,3584,642
202002,3581,642
202005,437,641
201908,3068,641
201909,3776,641
201908,3545,640
202005,3614,640
202004,2022,640
202005,3412,640
201910,3404,640
201906,3524,640
202003,3080,640
202001,3321,640
201909,3583,640
202004,517,640
202002,3124,639
201911,3411,639
202002,3398,639
201912,3131,638
202002,418,638
202001,3630,638
201912,3354,638
201906,3490,638
202003,3364,638
202003,3526,637
201910,3399,637
201906,3424,637
202001,3117,637
202001,3304,637
201907,3545,636
201912,3106,636
202002,3584,635
201907,436,635
202004,302,635
202005,540,635
201912,3398,635
201911,3074,634
202003,3366,634
201909,3348,634
201908,3591,634
202003,437,633
202002,364,633
202005,3562,633
201907,3121,633
201909,3516,633
201906,3609,633
202004,3357,633
202002,3319,632
201907,365,632
201910,3249,632
202001,3388,632
201908,3762,632
202003,3296,632
202004,3708,632
201911,3403,632
202002,3307,631
201907,3605,631
201907,3591,631
201906,3072,631
201910,3516,631
201911,3581,631
201909,3065,631
201907,3381,630
202002,3080,630
201909,3506,630
201908,3520,629
201912,249,629
201912,3243,629
201912,298,628
201910,3054,628
201910,3046,628
202005,3619,628
202002,3526,628
201912,3526,628
202003,3100,628
201909,3775,628
201907,3069,627
201912,3246,627
201908,3775,627
202002,3178,627
201911,420,627
201912,3116,627
201912,3365,626
202005,3417,626
202002,3562,626
202005,3335,626
202003,3914,626
201907,3332,626
202002,3412,626
201911,120,626
201906,3348,625
202004,3409,625
202004,3157,625
201909,3068,625
202002,3721,625
201906,3046,624
201906,372,624
201912,3400,624
201912,3292,623
201909,3629,623
202004,3293,623
201911,3615,623
201909,3324,622
202005,3598,622
201910,3619,622
201907,3490,622
201912,354,622
202004,3107,621
201912,3076,621
201908,3614,621
202002,3345,620
202004,3077,620
202003,3572,619
202004,320,619
202001,3538,619
202004,3233,619
201908,443,619
202005,343,618
202001,3422,618
201910,3306,618
201909,3325,618
202004,3418,618
201906,3405,617
202004,3463,617
202004,388,616
202002,3357,616
201910,3771,615
201906,3223,615
202005,3299,615
202004,471,615
202004,3538,614
201911,3157,614
201907,3527,614
201910,3066,614
202002,3081,614
202003,3375,614
201909,3297,614
201912,3357,614
201909,3560,613
201907,3499,613
201906,3121,613
202002,3630,613
202004,516,613
201907,3541,612
201910,3498,612
201907,3348,612
202001,421,612
201907,3515,612
201906,3727,612
202004,464,612
201912,217,612
202004,500,611
202001,3615,611
201912,82,611
201906,3498,611
201906,3478,611
201912,3108,611
201911,3332,610
202001,3377,610
202002,3419,610
201908,3570,610
202003,3157,610
202005,3693,609
202001,3452,609
201909,3609,609
202005,3527,609
201910,3540,608
202003,262,608
202002,3304,608
201906,3069,608
201911,3430,607
201910,3344,607
201906,3324,606
202003,3581,606
201907,3514,606
201912,3417,606
201909,3762,605
202002,419,605
201910,373,604
201911,3397,604
202005,3123,604
201906,3060,604
202004,168,604
201908,3514,604
201906,385,603
202003,3355,603
201912,3150,603
202005,3913,603
201911,421,603
201911,3094,603
201908,3588,603
202003,3231,602
201908,3515,602
202003,3345,602
202002,3856,602
201908,3500,602
201910,3182,602
201906,3539,602
201906,3771,602
201908,3072,602
202002,3375,601
201910,3597,601
201912,3549,601
201910,3532,600
201911,289,600
202003,3422,600
201910,3545,600
201908,3622,600
201912,3100,599
202002,3117,599
201907,3065,599
202005,3714,598
202003,3379,598
201906,3381,598
201912,243,598
201907,3598,598
201911,3469,598
202005,3411,598
202005,313,597
201912,3593,597
202002,3538,597
201911,3723,597
201910,3527,597
202005,244,597
202003,416,596
201908,3313,596
202001,3152,595
201907,3309,595
202004,3402,595
202003,3329,595
202005,3231,595
202002,3452,595
201909,3123,594
202003,248,594
201908,3511,594
201907,3498,594
201910,3578,594
202005,3122,593
202005,400,593
202001,266,593
202001,3533,593
201907,3609,593
201912,3345,593
202002,3296,592
202005,3309,592
202001,241,592
201911,3509,592
202002,3312,591
201908,3604,591
201910,3324,591
202002,248,591
202004,3369,591
201907,3540,591
201906,3500,590
201909,3760,589
202003,3539,588
201910,3056,588
202005,3520,588
201906,3619,588
201908,3498,588
201906,3762,588
202002,144,587
202001,3303,587
202005,3071,587
202004,330,587
201910,3501,586
202004,377,586
202001,242,586
202001,3389,586
202003,3419,586
202005,397,586
201910,3649,585
202005,3410,585
201909,3179,585
202005,3329,585
202004,3145,585
202004,2009,584
202002,3152,584
201908,3299,584
202005,3766,584
201909,3606,583
202004,3116,583
201912,3080,583
201906,3070,583
201909,3501,582
201912,3553,582
201907,3542,582
202001,3581,582
201907,3762,582
202004,3284,581
201908,3505,581
201906,3604,581
201910,3105,580
201910,3514,580
202004,3152,580
202004,3493,580
202004,342,580
202005,3946,580
201911,3125,580
201911,3241,580
202001,3502,580
202002,3321,579
201906,3617,578
201909,3622,578
202002,3379,578
201912,3307,578
202004,3782,578
202003,3552,578
201912,3320,578
201910,3520,577
201909,3405,577
201911,3325,577
202004,3235,576
202001,419,576
201907,3798,576
201908,3322,576
201912,3231,576
202004,2010,576
201910,3617,576
201910,3495,576
201909,3756,576
201909,3524,576
201910,3047,575
201910,3782,575
202003,3502,575
201909,3570,575
201912,3152,575
201909,3556,575
201909,436,575
202001,3403,574
201912,3375,574
202004,3552,574
201912,344,574
202004,228,574
201908,3649,573
201906,3591,573
201912,313,573
202003,364,573
201912,3558,572
202001,3358,572
202004,3576,572
202005,3144,572
201907,3614,572
202003,3420,571
201911,3396,571
202004,3738,571
202004,417,571
202004,308,571
201907,3603,571
201912,3538,571
201912,261,570
202004,274,570
202003,3580,570
201910,3531,570
