bike_id,avg_miles,total_aprox_miles,no_trips
36024,1.8801367386609071,870.50331,463
36030,1.7510162343096234,1673.97152,956
36041,1.7996931730769231,374.33618,208
36043,1.7510580158730159,1985.69979,1134
36052,2.0009416111111111,1440.67796,720
36053,1.7446688696537678,1713.26483,982
36054,2.0600723834196891,397.59397,193
36060,1.9392010706150342,851.30927,439
36062,2.0095096881496881,966.57416,481
36068,1.7094638639281130,1331.67235,779
36069,1.6640987250000000,1331.27898,800
36071,2.1659371907216495,840.38363,388
36074,1.8203834020618557,353.15438,194
36075,2.1799822181818182,599.49511,275
36086,1.6289851670951157,633.67523,389
36087,1.9961889638554217,828.41842,415
36089,1.8656950819672131,455.22960,244
36092,1.7582817195767196,1329.26098,756
36093,1.7691112387791741,985.39496,557
36096,1.9188602750491159,976.69988,509
36097,1.6469619106699752,663.72565,403
36100,1.6349196508728180,655.60278,401
36104,1.7115257954545455,1355.52843,792
36108,2.0122345467836257,1376.36843,684
36109,1.8394199413489736,1881.72660,1023
36113,2.0047848860759494,791.89003,395
36114,2.1565642944785276,703.03996,326
36116,1.6584938077634011,897.24515,541
36117,2.1558497018970190,795.50854,369
36121,1.9842646717557252,1299.69336,655
36124,1.9277290446650124,1553.74961,806
36128,1.9080334939759036,1108.56746,581
36130,1.7037504889975550,1393.66790,818
36131,1.9220910065645514,878.39559,457
36137,1.9452818803418803,910.39192,468
36138,2.0630734761904762,1299.73629,630
36139,1.6679030012771392,1305.96805,783
36140,2.0479487704918033,499.69950,244
36143,1.8909062706270627,1145.88920,606
36145,1.8425709351145038,965.50717,524
36146,1.9560097122302158,815.65605,417
36147,1.8011943609022556,1197.79425,665
36150,1.9110537817638266,1278.49498,669
36155,1.8718151905252317,1817.53255,971
36159,1.9724913284132841,534.54515,271
36164,2.0514565168539326,547.73889,267
36168,2.0554068773234201,552.90445,269
36170,1.8827378367346939,461.27077,245
36171,1.8114875000000000,463.74080,256
36173,1.9169543703703704,517.57768,270
36177,2.0073967208672087,1481.45878,738
36181,1.7409240809248555,1505.89933,865
36188,1.8344227067669173,243.97822,133
36193,1.7802129457364341,1607.53229,903
36195,2.0409436084142395,1261.30315,618
36196,2.0130001886792453,960.20109,477
36202,1.9585834156378601,475.93577,243
36203,2.0022978888888889,720.82724,360
36204,2.1261520663265306,833.45161,392
36210,2.0170848801742919,925.84196,459
36211,1.9716781975736568,1137.65832,577
36212,2.0047591041162228,827.96551,413
36215,2.0472607762557078,896.70022,438
36216,1.9595819111969112,1015.06343,518
36219,1.9348106020942408,739.09765,382
36223,1.9156734731543624,1141.74139,596
36224,1.9181179411764706,652.16010,340
36226,1.9061784729064039,386.95423,203
36230,1.9517050847457627,575.75300,295
36231,1.8546039919354839,919.88358,496
36233,2.0847628097731239,1194.56909,573
36234,1.9569346943765281,800.38629,409
36235,2.0208189361702128,1329.69886,658
36240,1.9405883990147783,787.87889,406
36241,2.0045506877323420,1078.44827,538
36242,2.0228557077625571,886.01080,438
36247,1.7552024554039874,1672.70794,953
36250,1.8432879695431472,726.25546,394
36253,1.6700951982378855,379.11161,227
36255,1.8729782795698925,870.93490,465
36260,1.8450681521739130,1527.71643,828
36261,1.9470441556291391,1176.01467,604
36262,1.7599944498069498,1823.35425,1036
36263,1.9133930985915493,1222.65819,639
36270,1.4733133988764045,524.49957,356
36271,2.0234493697478992,963.16190,476
36273,1.6788429746835443,795.77157,474
36275,1.7584898955916473,1515.81829,862
36278,1.6933632894736842,128.69561,76
36284,1.8688229889807163,1356.76549,726
36285,1.7815863355048860,1093.89401,614
36286,1.8623358746736292,713.27464,383
36288,1.9075869778869779,2329.16370,1221
36291,1.9711684864864865,1093.99851,555
36295,1.7940607700650759,1654.12403,922
36296,1.8134777823834197,1750.00606,965
36297,1.6331776137512639,1615.21266,989
36298,1.8346722110552764,365.09977,199
36299,2.1448357205240175,491.16738,229
36302,1.8260808467741935,1358.60415,744
36303,1.9233761591695502,1111.71142,578
36305,1.9445945695364238,880.90134,453
36306,1.9584523076923077,1374.83352,702
36312,1.8661347325769854,1151.40513,617
36313,1.8348609302325581,2051.37452,1118
36314,2.0166407246376812,974.03747,483
36316,1.8841564750957854,983.52968,522
36320,2.0860315472312704,1280.82337,614
36321,1.5105977836411609,572.51656,379
36323,1.6734798865478120,1032.53709,617
36324,1.7875710197368421,1630.26477,912
36325,1.9515136797752809,694.73887,356
36328,1.5679635714285714,658.54470,420
36329,2.0040531976744186,344.69715,172
36331,2.0332681917211329,933.27010,459
36332,2.0271692418772563,561.52588,277
36334,1.8539141287284144,1180.94330,637
36335,1.7283994488188976,1536.54711,889
36339,2.0181840726577438,1055.51027,523
36340,1.6856207058823529,286.55552,170
36346,2.0244827356746765,1095.24516,541
36347,1.7333765811965812,202.80506,117
36354,2.1598217283950617,349.89112,162
36355,1.9403391729323308,1290.32555,665
36356,1.9073532168850073,1310.35166,687
36359,2.0589933660589060,1468.06227,713
36360,1.9939619135802469,969.06549,486
36363,1.8102449063670412,483.33539,267
36365,1.8519037046004843,1529.67246,826
36366,1.9803394137931034,1148.59686,580
36367,1.9948718623481781,985.46670,494
36383,1.1513429569892473,214.14979,186
36387,1.5699253488372093,1080.10864,688
36388,1.8548114507772021,1789.89305,965
36392,1.6527904588394062,1224.71773,741
36394,1.9588123786407767,1210.54605,618
36399,1.8482751801029160,1077.54443,583
36400,1.7816711302211302,725.14015,407
36404,1.9924082511210762,888.61408,446
36407,1.3360067226890756,158.98480,119
36409,1.6124787773722628,883.63837,548
36410,1.6100313684210526,917.71788,570
36412,1.8730972453703704,1618.35602,864
36416,1.6990682614742698,1221.63008,719
36417,1.8725458928571429,1363.21341,728
36418,1.8541563857677903,990.11951,534
36419,2.0407751212938005,757.12757,371
36421,1.9586848580441640,620.90310,317
36423,1.7474638576158940,1055.46817,604
36430,1.9619310280373832,629.77986,321
36438,1.3874053600000000,173.42567,125
36439,1.9054285365853659,859.34827,451
36440,1.9010029230769231,988.52152,520
36459,1.9676323177842566,1349.79577,686
36460,1.9510014020270270,1154.99283,592
36461,1.8512927383367140,912.68732,493
36462,2.0008606052631579,760.32703,380
36464,1.7574522471910112,156.41325,89
36465,1.7986014331210191,564.76085,314
36466,1.9475713141426783,1556.10948,799
36467,1.7191850622406639,828.64720,482
36469,1.8947839445628998,888.65367,469
36472,1.8057980060422961,597.71914,331
36473,1.8087249854227405,1861.17801,1029
36474,1.7593617023255814,1891.31383,1075
36476,1.9626259292035398,665.33019,339
36480,1.9504773924731183,725.57759,372
36483,2.0155815520628684,1025.93101,509
36484,1.7299028197381672,1717.79350,993
36485,1.6441664056939502,1386.03228,843
36487,1.6128388857545839,1143.50277,709
36488,1.8053231435853866,2124.86534,1177
36489,1.7058544444444444,1412.44748,828
36492,1.8130151208791209,1649.84376,910
36493,1.7687206930693069,178.64079,101
36494,1.8168355317164179,1947.64769,1072
36497,1.8773653044871795,1171.47595,624
36498,1.5910331875000000,509.13062,320
36499,1.9576907627118644,1155.03755,590
36500,1.8324523809523810,346.33350,189
36502,2.1066834426229508,385.52307,183
36503,1.8150967244367418,2094.62162,1154
36507,1.9525189425287356,849.34574,435
36510,2.1428981993569132,666.44134,311
36513,1.7495571559633028,190.70173,109
36515,1.9793630755711775,1126.25759,569
36516,1.8059366883116883,1946.79975,1078
36517,2.0177402954545455,887.80573,440
36523,2.0613398659966499,1230.61990,597
36533,1.9249750289017341,333.02068,173
36534,1.7499373581011352,1695.68930,969
36536,1.9316652826855124,1093.32255,566
36537,1.7081990750670241,1274.31651,746
36538,1.8986810897435897,888.58275,468
36539,1.6843304115226337,1227.87687,729
36540,1.4425867415730337,385.17066,267
36550,1.8728288878504673,2003.92691,1070
36552,1.7977315054602184,2304.69179,1282
36553,1.7785235047619048,1867.44968,1050
36555,1.7469891794310722,1596.74811,914
36556,1.6369573514851485,661.33077,404
36558,1.7182419844357977,883.17638,514
36559,1.8419005909090909,2431.30878,1320
36562,1.7529180340264650,1854.58728,1058
36566,1.5906227327327327,529.67737,333
36568,1.8004042624521073,1879.62205,1044
36570,1.6229665008025682,1011.10813,623
36580,1.6161199136442142,935.73343,579
36582,1.9311286018237082,635.34131,329
36586,1.8230324663677130,1626.14496,892
36587,1.5739774414976599,1008.91954,641
36591,1.9009655653450808,1294.55755,681
36597,1.4631577538461538,475.52627,325
36600,2.1318321088435374,626.75864,294
36603,2.2245033105802048,651.77947,293
36604,1.9903228494623656,740.40010,372
36607,1.9116631586021505,1422.27739,744
36608,1.9889219258202568,1394.23427,701
36614,1.9663332648401826,861.25397,438
36615,1.9742170344827586,572.52294,290
36616,1.9950026070038911,1025.43134,514
36620,1.9592284734513274,885.57127,452
36621,2.0226071704180064,1258.06166,622
36622,1.7929989723926380,1169.03533,652
36623,1.9684493613138686,1078.71025,548
36629,1.9480444507575758,1028.56747,528
36630,1.8066296337579618,1134.56341,628
36632,1.9552818421052632,222.90213,114
36634,1.3561273333333333,101.70955,75
36638,1.9730423076923077,1102.93065,559
36641,1.8389708663729809,1252.33916,681
36642,2.0141470754716981,640.49877,318
36643,1.9545327918781726,385.04296,197
36644,1.8159964183381089,1267.56550,698
36649,2.1951533986928105,671.71694,306
36653,2.0745338703339882,1055.93774,509
36655,1.9243997336561743,794.77709,413
36656,1.8955612619047619,796.13573,420
36658,1.7601503547066849,1290.19021,733
36661,2.1063340500000000,842.53362,400
36665,2.0942487912087912,381.15328,182
36667,1.9198210260869565,1103.89709,575
36668,1.7726973378839590,1558.20096,879
36670,1.8740937649063032,1100.09304,587
36673,1.8459887714987715,751.31743,407
36674,1.7725398780487805,290.69654,164
36676,1.7465161519903498,1447.86189,829
36684,1.9609538449111470,1213.83043,619
36685,1.8530676199616123,965.44823,521
36689,1.9526098412698413,492.05768,252
36692,1.6934873739742087,1444.54473,853
36695,1.5183474592074592,651.37106,429
36696,1.9077134115138593,894.71759,469
36697,2.0146861976047904,672.90519,334
36699,1.9980219402985075,535.46988,268
36700,1.9915090085470085,1165.03277,585
36701,1.5901884615384615,20.67245,13
36707,2.0783820913461538,864.60695,416
36708,2.0563590200000000,1028.17951,500
36710,1.1411446666666667,17.11717,15
36711,1.8455592941176471,627.49016,340
36718,1.9365860869565217,44.54148,23
36733,1.7499107990867580,1532.92186,876
36735,1.8458336585365854,681.11262,369
36737,1.8043387820512821,281.47685,156
36746,1.9266262500000000,508.62933,264
36747,2.6434966666666667,7.93049,3
36755,1.6946769354838710,1576.04955,930
36756,1.8139591161866931,1826.65683,1007
36757,1.8403846485260771,1623.21926,882
36758,1.6638382949932341,1229.57650,739
36760,2.0074072941176471,682.51848,340
36761,1.8173378205128205,283.50470,156
36767,1.5352959948979592,601.83603,392
36769,1.6812772023809524,564.90914,336
36774,1.8891300595238095,317.37385,168
36777,2.1186131496062992,538.12774,254
36782,1.9453202057613169,1418.13843,729
36784,2.0604188990825688,673.75698,327
36785,1.7893497556390977,951.93407,532
36793,1.7369366886326194,1054.32057,607
36797,2.0581529014084507,730.64428,355
36807,1.6899629554140127,1326.62092,785
36808,1.6941058647798742,1077.45133,636
36810,2.0328440771812081,1211.57507,596
36818,1.9777078730703259,1153.00369,583
36819,1.8718503389830508,773.07419,413
36820,1.9338274173553719,935.97247,484
36824,1.9223859327217125,628.62020,327
36833,1.8886212595419847,1979.27508,1048
36853,1.8892782006369427,1186.46671,628
36862,1.6345200000000000,400.45740,245
36864,1.7094694201030928,1326.54827,776
36867,1.7842924423480084,1702.21499,954
36873,2.2807855555555556,61.58121,27
36876,1.8540718659217877,1659.39432,895
36885,1.8227406981740064,1696.97159,931
36894,2.0660184408602151,768.55886,372
36897,1.8827139821029083,841.57315,447
36902,1.8891760842754368,1838.16833,973
36905,1.8118045138888889,1043.59940,576
36911,1.8768196865520728,1856.17467,989
36912,2.2341242857142857,187.66644,84
36913,2.0713749746192893,816.12174,394
36918,2.0000468025078370,638.01493,319
36920,1.9214690247933884,1162.48876,605
36923,1.9874551139601140,1395.19349,702
36937,1.6749892138728324,1448.86567,865
36938,1.6804355737704918,102.50657,61
36939,1.8700359044368601,1095.84104,586
36940,1.9354290849673203,592.24130,306
36956,1.8338644139387540,1736.66960,947
36961,2.0947749329758713,781.35105,373
36962,1.8619032480620155,2401.85519,1290
36965,1.9838300539083558,736.00095,371
36970,1.7766257500000000,2274.08096,1280
36974,1.8017532284541724,1317.08161,731
36978,1.7832642622950820,1414.12856,793
36980,1.6095801764705882,820.88589,510
36985,1.6379300000000000,1359.48190,830
36987,2.0118316931216931,1140.70857,567
36991,1.8894947126436782,493.15812,261
36992,1.8038689334548769,1978.84422,1097
36995,1.9037005274261603,902.35405,474
37001,1.7258058418367347,676.51589,392
37002,2.0277159751037344,977.35910,482
37003,1.8823440246913580,762.34933,405
37009,1.6679665537270087,1723.00945,1033
37011,1.9716953246753247,910.92324,462
37013,1.7566074628712871,1419.33883,808
37015,1.7656285519922255,1816.83178,1029
37019,2.3607879310344828,68.46285,29
37025,1.7732239981006648,1867.20487,1053
37032,1.7140403112033195,826.16743,482
37035,1.5669211538461538,488.87940,312
37039,1.6734407618025751,1559.64679,932
37040,1.6806039736191261,2038.57262,1213
37041,1.9132435260115607,992.97339,519
37042,1.6766555273833671,1653.18235,986
37043,1.8029732932692308,1500.07378,832
37044,1.9884593424657534,725.78766,365
37047,1.7480948137108793,1172.97162,671
37048,1.4052820991253644,482.01176,343
37050,2.1031285820895522,281.81923,134
37054,1.7765857014590348,1582.93786,891
37055,1.6266576038338658,1018.28766,626
37061,1.5609995555555556,561.95984,360
37063,1.6271650749063670,868.90615,534
37064,1.9354973239436620,961.94217,497
37065,1.7655128683914511,1569.54094,889
37066,1.8766231974248927,1749.01282,932
37069,1.7673388605442177,2078.39050,1176
37070,1.8421836842105263,35.00149,19
37071,1.8095841426927503,1572.52862,869
37072,1.7896593237410072,1243.81323,695
37077,1.9188058620689655,278.22685,145
37078,1.7388422602739726,2030.96776,1168
37081,1.8791088702928870,449.10702,239
37085,1.9173008993576017,895.37952,467
37086,1.7682703333333333,212.19244,120
37087,1.9609183280757098,621.61111,317
37088,1.8418795878889823,2189.99483,1189
37093,1.8409881549173194,2115.29539,1149
37098,1.8499580095923261,771.43249,417
37100,1.7452674022988506,759.19132,435
37101,1.8650347482014388,1814.67881,973
37102,1.7623174344569288,941.07751,534
37105,1.9588838620689655,1136.15264,580
37112,1.7461775188781014,1618.70656,927
37117,1.8551089637305699,716.07206,386
37121,1.8118186459627329,1458.51401,805
37134,1.9597111750599520,817.19956,417
37137,1.5977373927392739,968.22886,606
37145,1.9118041698113208,1013.25621,530
37146,2.1215807296137339,494.32831,233
37155,1.6509384575389948,952.59149,577
37160,2.0743414666666667,933.45366,450
37161,1.7368019748305905,1794.11644,1033
37163,1.8753377113866967,1663.42455,887
37164,1.9720764977973568,895.32273,454
37172,1.3152635227272727,115.74319,88
37173,1.7396963391933816,1682.28636,967
37175,1.9845152314814815,857.31058,432
37181,1.5978834684684685,709.46026,444
37191,1.7260825600000000,1510.32224,875
37196,2.0345478673835125,1135.27771,558
37199,1.8833224455205811,777.81217,413
37202,1.6806923366834171,1337.83110,796
37204,1.4988778787878788,445.16673,297
37214,1.9862012587412587,1420.13390,715
37216,1.8703094570135747,826.67678,442
37220,1.8944090677966102,447.08054,236
37238,1.4679343292682927,481.48246,328
37239,1.9500053942652330,1088.10301,558
37250,1.6200705617977528,865.11768,534
37255,1.5061077777777778,271.09940,180
37257,1.8483615690866511,1578.50078,854
37272,1.7943267026496565,1828.41891,1019
37274,1.7809726055312955,1223.52818,687
37277,1.8259049076517150,1384.03592,758
37278,1.9953772277227723,201.53310,101
37283,2.0431245000000000,776.38731,380
37286,1.9171383018867925,711.25831,371
37294,1.9939591284403670,1304.04927,654
37295,1.7327291027308192,1332.46868,769
37298,1.4654650384615385,381.02091,260
37299,1.8097724615384615,1529.25773,845
37302,1.5784687500000000,618.75975,392
37303,1.7842207349665924,1602.23022,898
37306,2.2447301195219124,563.42726,251
37311,1.8603651926977688,1834.32008,986
37319,1.9112709909909910,1485.05756,777
37321,1.7563030625000000,1124.03396,640
37326,1.7739992493946731,732.66169,413
37332,1.9968836728395062,646.99031,324
37333,1.9608792082111437,668.65981,341
37334,1.7908612260536398,1869.65912,1044
37346,1.8454279802955665,1123.86564,609
37349,2.0698024452554745,1134.25174,548
37358,1.6699874027603513,1330.97996,797
37363,1.7006025000000000,6.80241,4
37373,1.7217404000000000,344.34808,200
37377,1.4170486752136752,331.58939,234
37378,1.6041575200000000,601.55907,375
37380,1.7285490102389078,1519.39458,879
37396,2.0361941050583658,1046.60377,514
37397,1.9817553020134228,1181.12616,596
37401,1.6149838551401869,1382.42618,856
37402,1.8971733248730964,747.48629,394
37409,1.7986334326241135,1268.03657,705
37410,0.38841000000000000000,0.38841,1
37411,1.8211697492477432,1815.70624,997
37413,1.7565617604166667,1686.29929,960
37415,1.6961859209344115,1887.85493,1113
37416,1.5658862022471910,696.81936,445
37418,1.8675451515151515,739.54788,396
37420,1.7984912960122699,2345.23265,1304
37422,1.8291300452488688,1616.95096,884
37423,1.7578178861087144,2037.31093,1159
37427,1.6867245299145299,1381.42739,819
37428,1.5201885611510791,211.30621,139
37435,1.9213979683972912,851.17930,443
37437,1.8512801030927835,897.87085,485
37442,1.7165022580645161,159.63471,93
37444,1.9623908333333333,94.19476,48
37450,2.0573096263345196,1156.20801,562
37451,1.9972439464882943,1194.35188,598
37459,1.7466586286286286,1744.91197,999
37460,1.8082153320500481,1878.73573,1039
37465,1.8357391911764706,249.66053,136
37467,2.1058419883889695,1450.92513,689
37468,1.9637482490272374,504.68330,257
37482,1.9526431600831601,939.22136,481
37484,1.7614688235294118,299.44970,170
37485,1.7519126041666667,1513.65249,864
37486,1.7999017937219731,401.37810,223
37488,1.8292101724137931,318.28257,174
37491,1.9533809043927649,1511.91682,774
37494,2.0493014609053498,995.96051,486
37498,1.8602956444444444,1674.26608,900
37499,1.9985161987041037,925.31300,463
37504,1.5970913025210084,1140.32319,714
37506,1.8185496511627907,781.97635,430
37510,1.8678288547486034,668.68273,358
37511,1.9974005133928571,894.83543,448
37512,1.9398245421245421,1059.14420,546
37514,1.8661309191759113,1177.52861,631
37517,2.1624521799307958,624.94868,289
37518,2.0134147368421053,573.82320,285
37520,1.8588103501945525,955.42852,514
37521,2.0876135087719298,118.99397,57
37523,2.0648556377079482,1117.08690,541
37524,1.9837033943427621,1192.20574,601
37530,1.9548647142857143,684.20265,350
37537,2.0092391145038168,1316.05162,655
37544,1.6625989402697495,862.88885,519
37545,1.9629792691029900,1181.71352,602
37548,1.7551967153996101,1800.83183,1026
37552,1.9301586056644880,885.94280,459
37553,1.8329713594040968,984.30562,537
37557,1.9603059340659341,891.93920,455
37558,1.7536550436681223,803.17401,458
37562,1.9457353125000000,996.21648,512
37564,2.0387701574803150,1294.61905,635
37567,1.9806780952380952,374.34816,189
37584,1.9131754545454545,63.13479,33
37585,1.8032969732620321,1686.08267,935
37586,1.3477348623853211,293.80620,218
37587,1.7579027631578947,1736.80793,988
37590,2.0054758359621451,635.73584,317
37593,1.9265956946564885,1261.92018,655
37596,1.9972577419354839,1671.70473,837
37599,1.9990906534653465,1009.54078,505
37604,1.7664659615384615,1194.13099,676
37607,1.8455531435079727,810.19783,439
37609,1.9805684116331096,885.31408,447
37614,2.0703166003062787,1351.91674,653
37617,1.8162681602373887,1836.24711,1011
37618,2.0671911040339703,973.64701,471
37619,1.8139680101010101,1795.82833,990
37620,2.0127215206611570,1217.69652,605
37621,1.8500702631578947,210.90801,114
37623,0.80017000000000000000,0.80017,1
37626,2.0906811036789298,625.11365,299
37628,1.3622515178571429,305.14434,224
37630,1.8479584456928839,1973.61962,1068
37634,1.9588297693351425,1443.65754,737
37635,1.7171959903961585,1430.42426,833
37637,1.4017044839857651,393.87896,281
37639,1.9414113934426230,236.85219,122
37641,1.9145005491990847,836.63674,437
37643,1.7745001180637544,1503.00160,847
37645,1.6980719801980198,514.51581,303
37652,2.0319489024390244,333.23962,164
37653,1.5874071157894737,754.01838,475
37657,1.9805385947712418,606.04481,306
37659,2.0638859685039370,1310.56759,635
37661,1.8521296153846154,144.46611,78
37664,1.6674728795811518,1273.94928,764
37668,1.8273250274725275,665.14631,364
37669,1.9815366554054054,586.53485,296
37674,2.0237901431127013,1131.29869,559
37683,1.9551776996805112,1223.94124,626
37696,2.0969251260504202,998.13636,476
37701,1.7557722920892495,865.59574,493
37702,1.8909909793814433,733.70450,388
37703,1.6308715669515670,1144.87184,702
37706,1.8324490417690418,1491.61352,814
37708,2.1013159466019417,865.74217,412
37712,2.0551678892733564,1187.88704,578
37715,1.7325058333333333,478.17161,276
37717,1.8940055463917526,1837.18538,970
37721,2.0000179726027397,1460.01312,730
37723,2.0515609698275862,951.92429,464
37731,1.9499155102040816,477.72930,245
37733,1.7746602664298401,1998.26746,1126
37734,1.7863657525083612,2136.49344,1196
37736,1.7476764140480591,1890.98588,1082
37742,1.7772779166666667,1066.36675,600
37744,2.1372248666666667,641.16746,300
37749,1.9231203491271820,771.17126,401
37751,1.7204660099502488,1729.06834,1005
37752,1.8886204883227176,889.54025,471
37755,1.6823238461538462,918.54882,546
37756,1.5537597169811321,329.39706,212
37759,1.8108163478260870,1665.95104,920
37760,1.9440102745995423,849.53249,437
37762,1.7646876916596462,2094.68429,1187
37765,2.0070434463276836,1065.74007,531
37768,1.9642767432150313,940.88856,479
37769,1.7089658227848101,405.02490,237
37777,1.6707018819599109,1500.29029,898
37778,1.8845790981963928,940.40497,499
37784,1.8238993406593407,1327.79872,728
37785,1.9683954225352113,838.53645,426
37786,2.1180473015873016,667.18490,315
37787,1.9397164705882353,758.42914,391
37790,1.8156691954022989,473.88966,261
37796,1.8955126621160410,555.38521,293
37797,1.8815117943925234,1006.60881,535
37799,1.9124273381294964,1063.30960,556
37802,2.0667633796296296,446.42089,216
37803,2.0219586652542373,954.36449,472
37805,1.9860224444444444,357.48404,180
37806,1.8328853125000000,58.65233,32
37808,1.9125350434782609,879.76612,460
37812,2.0681040159574468,777.60711,376
37815,1.9329285609397944,1316.32435,681
37818,1.8991422754491018,634.31352,334
37820,1.8550419401444788,1797.53564,969
37822,2.0200484051724138,468.65123,232
37823,2.1513355726872247,976.70635,454
37825,1.7191702757916241,1683.06770,979
37827,1.9006139950980392,775.45051,408
37828,2.0372847593582888,1142.91675,561
37829,2.0368939446366782,588.66235,289
37830,2.0203277215189873,319.21178,158
37831,1.8616865340909091,327.65683,176
37833,2.3326759677419355,289.25182,124
37834,1.4136823243243243,261.53123,185
37835,1.9072666289592760,843.01185,442
37836,1.7158491841234840,1556.27521,907
37840,1.7850090280373832,954.97983,535
37841,1.9196792814371257,641.17288,334
37843,2.0449837500000000,359.91714,176
37844,2.1070119080459770,916.55018,435
37846,1.6630167142857143,698.46702,420
37849,2.2089840229885057,384.36322,174
37854,1.6643227889447236,1324.80094,796
37855,1.9845627326732673,1002.20418,505
37858,1.8048845382882883,1602.73747,888
37859,1.9753211132812500,1011.36441,512
37861,1.6100702286902287,774.44378,481
37862,1.8633910646387833,490.07185,263
37870,1.6530221844660194,1021.56771,618
37871,1.7265745181674566,1092.92167,633
37876,1.9270749282296651,402.75866,209
37877,1.8235889502762431,990.20880,543
37878,1.8303145995893224,891.36321,487
37880,1.8255056357388316,531.22214,291
37881,1.8865090049751244,758.37662,402
37885,2.0219692168674699,1006.94067,498
37886,2.0125377018633540,972.05571,483
37889,1.3498774949494949,668.18936,495
37891,1.6815261461794020,1012.27874,602
37896,1.9409470250000000,776.37881,400
37897,1.9299476404494382,687.06136,356
37941,2.6462700000000000,2.64627,1
37946,3.2607900000000000,3.26079,1
38037,1.3522907956104252,985.81999,729
38039,1.3942325363276090,1055.43403,757
38040,1.3306403825136612,974.02876,732
38044,1.3051001721854305,985.35063,755
38045,1.3342920575539568,927.33298,695
38049,1.2793301283697047,996.59817,779
38050,1.3293079654747226,1078.06876,811
38051,1.3927132363213038,1196.34067,859
38052,1.3638504910714286,1222.01004,896
38053,1.3480116527942925,1133.67780,841
38054,1.3369998775510204,982.69491,735
38055,1.3149286313193588,1066.40712,811
38056,1.2667980371660859,1090.71311,861
38057,1.3773480705009276,742.39061,539
38058,1.2871279784366577,477.52448,371
38059,1.3629484642032333,1180.31337,866
38060,1.2903635601458080,1061.96921,823
38062,1.3287551562500000,935.44363,704
38063,1.3245442647058824,810.62109,612
38064,1.2804037651331719,1057.61351,826
38065,1.4216314665127021,1231.13285,866
38066,1.3471732381997805,1227.27482,911
38067,1.3201226900584795,902.96392,684
38068,1.2784038176197836,827.12727,647
38069,1.4018947802197802,1020.57940,728
38070,1.2806770432692308,1065.52330,832
38072,1.3445933821571238,1009.78963,751
38074,1.2944070253164557,818.06524,632
38075,1.3206365338645418,994.43931,753
38076,1.3589920253164557,751.52259,553
38077,1.3344740492957746,378.99063,284
38078,1.4033256189151599,1008.99112,719
38079,1.3102015926493109,855.56164,653
38080,1.3431216226415094,1423.70892,1060
38081,1.3348980296127563,1172.04047,878
38082,1.2744597257769653,697.12947,547
38083,1.3584925299145299,794.71813,585
38084,1.2737418829516539,500.58056,393
38085,1.3365824146981627,1018.47580,762
38086,1.4481154852941176,984.71853,680
38087,1.4253760273972603,936.47205,657
38088,1.3859393071895425,1060.24357,765
38089,1.3892706003752345,740.48123,533
38090,1.3133213125000000,1050.65705,800
38091,1.3095547462686567,877.40168,670
38092,1.3611534983853606,1264.51160,929
38093,1.3168040797940798,1023.15677,777
38094,1.3509133108108108,1199.61102,888
38095,1.4100354341736695,1006.76530,714
38096,1.4127566282051282,1101.95017,780
38097,1.2466646600000000,623.33233,500
38098,1.3216717326057299,968.78538,733
38099,1.2363626294820717,310.32702,251
38100,1.2729352348066298,921.60511,724
38102,1.2642858303249097,700.41435,554
38103,1.3923688299024919,1285.15643,923
38104,1.2908967322834646,983.66331,762
38105,1.3047727336448598,558.44273,428
38106,1.3240625539568345,1104.26817,834
38107,1.4193810416666667,885.69377,624
38108,1.4482086198243413,1154.22227,797
38109,1.3324428000000000,766.15461,575
38110,1.3350759537572254,1154.84070,865
38112,1.4487770458404075,853.32968,589
38113,1.3600885509138381,1041.82783,766
38114,1.3018674183976261,877.45864,674
38115,1.3353907209062822,1296.66439,971
38116,1.3302980298913043,979.09935,736
38117,1.2825477988165680,1083.75289,845
38118,1.4297804720496894,1150.97328,805
38119,1.3015870552884615,1082.92043,832
38120,1.2756265456821026,1019.22561,799
38121,1.2814453076923077,999.52734,780
38122,1.1668163919413919,637.08175,546
38123,1.2862569572649573,752.46032,585
38124,1.3141150186799502,1055.23436,803
38125,1.3442183050847458,1031.01544,767
38126,1.3415474111675127,792.85452,591
38127,1.3025927250000000,1042.07418,800
38128,1.3478116929133858,1027.03251,762
38129,1.2910241164241164,620.98260,481
38130,1.3601317695961995,1145.23095,842
38131,1.3566566741573034,1207.42444,890
38132,1.3660288617886179,672.08620,492
38133,1.3883652116082225,1148.17803,827
38134,1.3735116540212443,905.14418,659
38135,1.4197024005305040,1070.45561,754
38136,1.3727340469208211,936.20462,682
38137,1.3375033333333333,1059.30264,792
38138,1.3356171788079470,1008.39097,755
38139,1.2572633504492940,979.40815,779
38140,1.2598425074626866,844.09448,670
38141,1.2713786294416244,1001.84636,788
38142,1.4057330691056911,691.62067,492
38143,1.3485312051282051,1051.85434,780
38146,1.2434078731836196,941.25976,757
38147,1.2375049924357035,817.99080,661
38148,1.3495802570694087,1049.97344,778
38149,1.3649338721351025,1131.53018,829
38150,1.3861077638888889,997.99759,720
38152,1.2477478962962963,842.22983,675
38154,1.1588492920353982,130.94997,113
38156,1.1867207823129252,348.89591,294
38157,1.2421364524103832,1004.88839,809
38158,1.4965753979238754,865.02058,578
38159,1.3030459663865546,620.24988,476
